query,prediction,full_response,error,tool_set,ground_truth,base_template,chosen_template,domains,source_domain,correct,unwanted_side_effects,coverage,domain
can you cancel my first meeting on December 8,"['calendar.search_events.func(time_min=""2023-12-08 00:00:00"", time_max=""2023-12-08 23:59:59"")', 'calendar.delete_event.func(event_id=""00000236"")']",The first meeting on December 8 has been successfully canceled.,,improved,"['calendar.delete_event.func(event_id=""00000236"")']",Cancel my first meeting on {natural_language_date},can you cancel my first meeting on {natural_language_date},['calendar'],calendar,True,False,uncovered,calendar
Cancel my first meeting on December 7,"['calendar.search_events.func(time_min=""2023-12-07 00:00:00"", time_max=""2023-12-07 23:59:59"")', 'calendar.delete_event.func(event_id=""00000019"")']",The meeting on December 7 has been successfully canceled.,,improved,"['calendar.delete_event.func(event_id=""00000019"")']",Cancel my first meeting on {natural_language_date},Cancel my first meeting on {natural_language_date},['calendar'],calendar,True,False,uncovered,calendar
Change the name of the last event on December 4 to feedback discussion,"['calendar.search_events.func(time_min=""2023-12-04 00:00:00"", time_max=""2023-12-04 23:59:59"")', 'calendar.update_event.func(event_id=""00000062"", field=""event_name"", new_value=""feedback discussion"")']",The last event on December 4 has been successfully updated to 'feedback discussion'.,,improved,"['calendar.update_event.func(event_id=""00000062"", field=""event_name"", new_value=""feedback discussion"")']",Change the name of the last event on {natural_language_date} to {event_name},Change the name of the last event on {natural_language_date} to {event_name},['calendar'],calendar,True,False,uncovered,calendar
Push back my first meeting with yuki on December 4 by 2 hours,"['calendar.search_events.func(query=""yuki"", time_min=""2023-12-04 00:00:00"", time_max=""2023-12-04 23:59:59"")', 'calendar.update_event.func(event_id=""00000062"", field=""event_start"", new_value=""2023-12-04 16:30:00"")']",The meeting with Yuki on December 4 has been successfully rescheduled to 16:30.,,improved,"['calendar.update_event.func(event_id=""00000062"", field=""event_start"", new_value=""2023-12-04 16:30:00"")']",Push back my first meeting with {name} on {natural_language_date} by {duration}s,Push back my first meeting with {name} on {natural_language_date} by {duration}s,['calendar'],calendar,True,False,uncovered,calendar
please move my first meeting with amir on December 20 by 30 minutes,"['calendar.search_events.func(query=""Amir"", time_min=""2023-12-20 00:00:00"", time_max=""2023-12-20 23:59:59"")', 'calendar.update_event.func(event_id=""00000077"", field=""event_start"", new_value=""2023-12-20 10:30:00"")']",The meeting with Amir on December 20 has been successfully moved to 10:30 AM.,,improved,"['calendar.update_event.func(event_id=""00000077"", field=""event_start"", new_value=""2023-12-20 10:30:00"")']",Push back my first meeting with {name} on {natural_language_date} by {duration}s,please move my first meeting with {name} on {natural_language_date} by {duration}s,['calendar'],calendar,True,False,uncovered,calendar
Can you cancel the next project checkpoint meeting,"['calendar.search_events.func(query=""project checkpoint"", time_min=""2023-11-30 00:00:00"")', 'calendar.delete_event.func(event_id=""00000237"")']",The next project checkpoint meeting has been successfully canceled.,,improved,"['calendar.delete_event.func(event_id=""00000237"")']",Cancel the next {event_name} meeting,Can you cancel the next {event_name} meeting,['calendar'],calendar,True,False,uncovered,calendar
Cancel the next team evaluation meeting,"['calendar.search_events.func(query=""team evaluation"", time_min=""2023-11-30 00:00:00"")', 'calendar.delete_event.func(event_id=""00000047"")']",The team evaluation meeting has been successfully canceled.,,improved,"['calendar.delete_event.func(event_id=""00000047"")']",Cancel the next {event_name} meeting,Cancel the next {event_name} meeting,['calendar'],calendar,True,False,uncovered,calendar
Rename the next daily stand-up meeting to Diversity & Inclusion Workshop,"['calendar.search_events.func(query=""daily stand-up"", time_min=""2023-11-30 09:00:00"")', 'calendar.update_event.func(event_id=""00000086"", field=""event_name"", new_value=""Diversity & Inclusion Workshop"")']",The daily stand-up meeting has been renamed to 'Diversity & Inclusion Workshop'.,,improved,"['calendar.update_event.func(event_id=""00000086"", field=""event_name"", new_value=""Diversity & Inclusion Workshop"")']",Rename the next {event_name} meeting to {new_event_name},Rename the next {event_name} meeting to {new_event_name},['calendar'],calendar,True,False,uncovered,calendar
Cancel my next meeting with yuki,"['calendar.search_events.func(query=""Yuki"", time_min=""2023-11-30 00:00:00"")', 'calendar.delete_event.func(event_id=""00000062"")']",The meeting with Yuki has been successfully canceled.,,improved,"['calendar.delete_event.func(event_id=""00000062"")']",Cancel my next meeting with {name},Cancel my next meeting with {name},['calendar'],calendar,True,False,uncovered,calendar
Cancel my next meeting with dmitri,"['calendar.search_events.func(query=""Dmitri"", time_min=""2023-11-30 00:00:00"", time_max=""2023-11-30 23:59:59"")', 'calendar.search_events.func(query=""Dmitri"", time_min=""2023-11-30 00:00:00"", time_max="""")', 'calendar.delete_event.func(event_id=""00000236"")']","The meeting 'Product Launch Analysis' scheduled for December 8, 2023, has been successfully canceled.",,improved,"['calendar.delete_event.func(event_id=""00000236"")']",Cancel my next meeting with {name},Cancel my next meeting with {name},['calendar'],calendar,True,False,uncovered,calendar
