query,prediction,full_response,error,tool_set,ground_truth,base_template,chosen_template,domains,source_domain,correct,unwanted_side_effects,coverage,domain
I need to catch up with nadia. can you schedule a 1.5 hour event called Global Expansion Strategy Discussion on December 13 at 12:30?,"['calendar.create_event.func(event_name=""Global Expansion Strategy Discussion"", participant_email=""nadia@example.com"", event_start=""2023-12-13 12:30:00"", duration=""90"")', 'calendar.get_event_information_by_id.func(event_id=""00000300"", field=""event_name"")', 'calendar.get_event_information_by_id.func(event_id=""00000300"", field=""participant_email"")', 'calendar.get_event_information_by_id.func(event_id=""00000300"", field=""event_start"")', 'calendar.get_event_information_by_id.func(event_id=""00000300"", field=""duration"")']","The event 'Global Expansion Strategy Discussion' with Nadia is scheduled for December 13 at 12:30 PM, lasting 1.5 hours. Event ID: 00000300",,improved,"['calendar.create_event.func(event_name=""Global Expansion Strategy Discussion"", participant_email=""nadia.moreau@atlas.com"", event_start=""2023-12-13 12:30:00"", duration=""90"")']",Create a {duration} event called {event_name} on {natural_language_date} at {natural_language_time} with {name},I need to catch up with {name}. can you schedule a {duration} event called {event_name} on {natural_language_date} at {natural_language_time}?,['calendar'],calendar,False,True,uncovered,calendar
I haven't met with olga in a while. Can you schedule a 2 hour event called project runway briefing on December 13 at 3:30?,"['company_directory.find_email_address.func(name=""Olga"")', 'calendar.create_event.func(event_name=""Project Runway Briefing"", participant_email=""olga.petrova@atlas.com"", event_start=""2023-12-13 15:30:00"", duration=""120"")']",The event 'Project Runway Briefing' has been scheduled for December 13 at 3:30 PM with Olga.,,improved,"['calendar.create_event.func(event_name=""project runway briefing"", participant_email=""olga.petrova@atlas.com"", event_start=""2023-12-13 15:30:00"", duration=""120"")']",Create a {duration} event called {event_name} on {natural_language_date} at {natural_language_time} with {name},I haven't met with {name} in a while. Can you schedule a {duration} event called {event_name} on {natural_language_date} at {natural_language_time}?,['calendar'],calendar,True,False,uncovered,calendar
can you cancel my first meeting on December 1,[],,"Error in generating model output:
litellm.BadRequestError: OpenrouterException - model: qwen/qwen-2.5-72b-instruct does not support endpoint: completions",improved,"['calendar.delete_event.func(event_id=""00000165"")']",Cancel my first meeting on {natural_language_date},can you cancel my first meeting on {natural_language_date},['calendar'],calendar,False,False,uncovered,calendar
Delete my first meeting on December 6,"['calendar.search_events.func(time_min=""2023-12-06 00:00:00"", time_max=""2023-12-06 23:59:59"")', 'calendar.delete_event.func(event_id=""00000045"")', 'calendar.search_events.func(time_min=""2023-12-06 00:00:00"", time_max=""2023-12-06 23:59:59"")']",The first meeting on December 6 has been successfully deleted.,,improved,"['calendar.delete_event.func(event_id=""00000045"")']",Cancel my first meeting on {natural_language_date},Delete my first meeting on {natural_language_date},['calendar'],calendar,True,False,uncovered,calendar
Change the name of the last event on December 19 to casual catch-up,"['calendar.search_events.func(time_min=""2023-12-19 00:00:00"", time_max=""2023-12-19 23:59:59"")', 'calendar.update_event.func(event_id=""00000020"", field=""event_name"", new_value=""casual catch-up"")']",The event name has been updated to 'casual catch-up'.,,improved,"['calendar.update_event.func(event_id=""00000020"", field=""event_name"", new_value=""casual catch-up"")']",Change the name of the last event on {natural_language_date} to {event_name},Change the name of the last event on {natural_language_date} to {event_name},['calendar'],calendar,True,False,uncovered,calendar
Change the name of the last event on December 5 to quarterly tech roundup,"['calendar.search_events.func(time_min=""2023-12-05 00:00:00"", time_max=""2023-12-05 23:59:59"")', 'calendar.update_event.func(event_id=""00000060"", field=""event_name"", new_value=""quarterly tech roundup"")']",The last event on December 5 has been renamed to 'quarterly tech roundup'.,,improved,"['calendar.update_event.func(event_id=""00000060"", field=""event_name"", new_value=""quarterly tech roundup"")']",Change the name of the last event on {natural_language_date} to {event_name},Change the name of the last event on {natural_language_date} to {event_name},['calendar'],calendar,True,False,uncovered,calendar
Rename the last event on December 14 to Customer Insight Forum,"['calendar.search_events.func(time_min=""2023-12-14 00:00:00"", time_max=""2023-12-14 23:59:59"")', 'calendar.update_event.func(event_id=""00000082"", field=""event_name"", new_value=""Customer Insight Forum"")']",The last event on December 14 has been renamed to 'Customer Insight Forum'.,,improved,"['calendar.update_event.func(event_id=""00000082"", field=""event_name"", new_value=""Customer Insight Forum"")']",Change the name of the last event on {natural_language_date} to {event_name},Rename the last event on {natural_language_date} to {event_name},['calendar'],calendar,True,False,uncovered,calendar
Delay my first meeting with yuki on December 4 by 30 minutes,"['calendar.search_events.func(query=""yuki"", time_min=""2023-12-04 00:00:00"", time_max=""2023-12-04 23:59:59"")', 'calendar.update_event.func(event_id=""00000062"", field=""event_start"", new_value=""2023-12-04 15:00:00"")', 'calendar.get_event_information_by_id.func(event_id=""00000062"", field=""event_start"")']",The meeting with Yuki on December 4 has been delayed by 30 minutes and is now scheduled to start at 15:00.,,improved,"['calendar.update_event.func(event_id=""00000062"", field=""event_start"", new_value=""2023-12-04 15:00:00"")']",Push back my first meeting with {name} on {natural_language_date} by {duration}s,Delay my first meeting with {name} on {natural_language_date} by {duration}s,['calendar'],calendar,True,False,uncovered,calendar
please move my first meeting with dmitri on December 18 by 30 minutes,"['calendar.search_events.func(query=""dmitri"", time_min=""2023-12-18 00:00:00"", time_max=""2023-12-18 23:59:59"")', 'calendar.update_event.func(event_id=""00000047"", field=""event_start"", new_value=""2023-12-18 14:00:00"")']",The meeting with Dmitri on December 18 has been rescheduled to start 30 minutes later.,,improved,"['calendar.update_event.func(event_id=""00000047"", field=""event_start"", new_value=""2023-12-18 14:00:00"")']",Push back my first meeting with {name} on {natural_language_date} by {duration}s,please move my first meeting with {name} on {natural_language_date} by {duration}s,['calendar'],calendar,True,False,uncovered,calendar
Can you cancel the next Year-End Performance Assessment meeting,"['calendar.search_events.func(query=""Year-End Performance Assessment"", time_min=""2023-11-30 09:00:00"", time_max=""2023-11-30 18:00:00"")']","There is no Year-End Performance Assessment meeting scheduled for today between 9am and 6pm, so there is nothing to cancel.",,improved,"['calendar.delete_event.func(event_id=""00000091"")']",Cancel the next {event_name} meeting,Can you cancel the next {event_name} meeting,['calendar'],calendar,False,False,uncovered,calendar
Can you cancel the next IT Systems Update Briefing meeting,"['calendar.search_events.func(query=""IT Systems Update Briefing"", time_min=""2023-11-30 09:00:00"", time_max=""2023-11-30 18:00:00"")']","There is no IT Systems Update Briefing meeting scheduled between 9am and 6pm today, so there is nothing to cancel.",,improved,"['calendar.delete_event.func(event_id=""00000213"")']",Cancel the next {event_name} meeting,Can you cancel the next {event_name} meeting,['calendar'],calendar,False,False,uncovered,calendar
Cancel the next Quarterly Sales Review meeting,"['calendar.search_events.func(query=""Quarterly Sales Review"", time_min=""2023-11-30 09:00:00"", time_max=""2023-11-30 18:00:00"")', 'calendar.search_events.func(query=""Quarterly Sales Review"", time_min=""2023-11-30 09:00:00"", time_max=""2023-12-07 18:00:00"")', 'calendar.delete_event.func(event_id=""00000121"")']",The next Quarterly Sales Review meeting has been successfully canceled.,,improved,"['calendar.delete_event.func(event_id=""00000121"")']",Cancel the next {event_name} meeting,Cancel the next {event_name} meeting,['calendar'],calendar,True,False,uncovered,calendar
can you rename the next sync up meeting to daily stand-up,"['calendar.search_events.func(query=""sync up"", time_min=""2023-11-30 09:00:00"", time_max=""2023-11-30 18:00:00"")', 'calendar.search_events.func(query=""sync up"", time_min=""2023-11-30 09:00:00"", time_max=""2023-12-07 18:00:00"")', 'calendar.search_events.func(query=""sync up"", time_min=""2023-11-30 09:00:00"", time_max=""2023-12-30 18:00:00"")', 'calendar.update_event.func(event_id=""00000016"", field=""event_name"", new_value=""daily stand-up"")']",The next sync up meeting has been renamed to 'daily stand-up'.,,improved,"['calendar.update_event.func(event_id=""00000016"", field=""event_name"", new_value=""daily stand-up"")']",Rename the next {event_name} meeting to {new_event_name},can you rename the next {event_name} meeting to {new_event_name},['calendar'],calendar,True,False,uncovered,calendar
Change the name of the next brainstorming session meeting to status briefing,"['calendar.search_events.func(query=""brainstorming"", time_min=""2023-11-30 09:00:00"", time_max=""2023-11-30 18:00:00"")', 'calendar.search_events.func(query=""brainstorming"", time_min=""2023-12-01 09:00:00"", time_max=""2023-12-01 18:00:00"")', 'calendar.update_event.func(event_id=""00000252"", field=""event_name"", new_value=""status briefing"")', 'calendar.get_event_information_by_id.func(event_id=""00000252"", field=""event_name"")']",The name of the next brainstorming session has been changed to 'status briefing'.,,improved,"['calendar.update_event.func(event_id=""00000252"", field=""event_name"", new_value=""status briefing"")']",Rename the next {event_name} meeting to {new_event_name},Change the name of the next {event_name} meeting to {new_event_name},['calendar'],calendar,True,False,uncovered,calendar
Cancel my next meeting with sofia,"['calendar.search_events.func(query=""sofia"", time_min=""2023-11-30 09:00:00"", time_max=""2023-11-30 18:00:00"")', 'calendar.delete_event.func(event_id=""00000027"")']",The meeting with Sofia has been successfully canceled.,,improved,"['calendar.delete_event.func(event_id=""00000027"")']",Cancel my next meeting with {name},Cancel my next meeting with {name},['calendar'],calendar,True,False,uncovered,calendar
I need to cancel my next meeting with fatima. Can you do that for me please?,"['calendar.search_events.func(query=""fatima"", time_min=""2026-07-22 20:44:57"")']",No upcoming meetings with Fatima found to cancel.,,improved,"['calendar.delete_event.func(event_id=""00000200"")']",Cancel my next meeting with {name},I need to cancel my next meeting with {name}. Can you do that for me please?,['calendar'],calendar,False,False,uncovered,calendar
I need to cancel my next meeting with akira. Can you do that for me please?,"['calendar.search_events.func(query=""akira"", time_min=""2023-11-30 09:00:00"", time_max=""2023-11-30 18:00:00"")']","There are no upcoming meetings with Akira today, so there is nothing to cancel.",,improved,[],Cancel my next meeting with {name},I need to cancel my next meeting with {name}. Can you do that for me please?,['calendar'],calendar,True,False,uncovered,calendar
"If I haven't met with aisha in the last 9 days, schedule a 30-minute meeting called 'catch-up' for my first free slot from tomorrow","['calendar.search_events.func(query=""aisha"", time_min=""2023-11-21 00:00:00"", time_max=""2023-11-30 00:00:00"")']",No need to schedule a meeting as I have met with Aisha in the last 9 days.,,improved,[],"If I haven't met with {name} in the last {duration} days, schedule a 30-minute meeting called 'catch-up' for my first free slot from tomorrow","If I haven't met with {name} in the last {duration} days, schedule a 30-minute meeting called 'catch-up' for my first free slot from tomorrow",['calendar'],calendar,True,False,uncovered,calendar
"If I haven't met with akira in the last 7 days, schedule a 30-minute meeting called 'catch-up' for my first free slot from tomorrow","['calendar.search_events.func(query=""akira"", time_min=""2023-11-23 00:00:00"", time_max=""2023-11-30 00:00:00"")']",No need to schedule a new meeting with Akira as there were meetings in the last 7 days.,,improved,[],"If I haven't met with {name} in the last {duration} days, schedule a 30-minute meeting called 'catch-up' for my first free slot from tomorrow","If I haven't met with {name} in the last {duration} days, schedule a 30-minute meeting called 'catch-up' for my first free slot from tomorrow",['calendar'],calendar,True,False,uncovered,calendar
Cancel my meetings on Wednesday after 11,"['calendar.search_events.func(time_min=""2023-11-27 11:00:00"", time_max=""2023-11-27 18:00:00"")', 'calendar.delete_event.func(event_id=""00000005"")', 'calendar.delete_event.func(event_id=""00000103"")', 'calendar.search_events.func(time_min=""2023-11-27 11:00:00"", time_max=""2023-11-27 18:00:00"")']",,"Error in generating model output:
litellm.BadRequestError: OpenrouterException - model: qwen/qwen-2.5-72b-instruct does not support endpoint: completions",improved,"['calendar.delete_event.func(event_id=""00000038"")', 'calendar.delete_event.func(event_id=""00000242"")']",Cancel my meetings on {next_day} {before_or_after} {natural_language_time},Cancel my meetings on {next_day} {before_or_after} {natural_language_time},['calendar'],calendar,False,True,uncovered,calendar
something came up. Can you cancel my meetings on Friday before 11:30?,"['calendar.search_events.func(time_min=""2023-12-01 09:00:00"", time_max=""2023-12-01 11:30:00"")', 'calendar.delete_event.func(event_id=""00000165"")', 'calendar.delete_event.func(event_id=""00000091"")']",All meetings on Friday before 11:30 AM have been successfully canceled.,,improved,"['calendar.delete_event.func(event_id=""00000165"")', 'calendar.delete_event.func(event_id=""00000091"")']",Cancel my meetings on {next_day} {before_or_after} {natural_language_time},something came up. Can you cancel my meetings on {next_day} {before_or_after} {natural_language_time}?,['calendar'],calendar,True,False,uncovered,calendar
Cancel my meetings on Tuesday after 3,"['calendar.search_events.func(time_min=""2023-12-05 15:00:00"", time_max=""2023-12-05 18:00:00"")']",There are no meetings scheduled on Tuesday after 3 PM to cancel.,,improved,[],Cancel my meetings on {next_day} {before_or_after} {natural_language_time},Cancel my meetings on {next_day} {before_or_after} {natural_language_time},['calendar'],calendar,True,False,uncovered,calendar
Cancel all future meetings with anaya,"['calendar.search_events.func(query=""anaya"", time_min=""2023-11-30 00:00:00"")', 'calendar.delete_event.func(event_id=""00000152"")']",All future meetings with Anaya have been canceled.,,improved,"['calendar.delete_event.func(event_id=""00000152"")']",Cancel all future meetings with {name},Cancel all future meetings with {name},['calendar'],calendar,True,False,uncovered,calendar
Cancel all future meetings with nia,"['calendar.search_events.func(query=""nia"", time_min=""2023-11-30 09:00:00"")', 'calendar.delete_event.func(event_id=""00000237"")', 'calendar.delete_event.func(event_id=""00000279"")', 'calendar.delete_event.func(event_id=""00000208"")', 'calendar.delete_event.func(event_id=""00000020"")']",All future meetings with nia have been cancelled.,,improved,"['calendar.delete_event.func(event_id=""00000237"")', 'calendar.delete_event.func(event_id=""00000279"")', 'calendar.delete_event.func(event_id=""00000208"")', 'calendar.delete_event.func(event_id=""00000020"")']",Cancel all future meetings with {name},Cancel all future meetings with {name},['calendar'],calendar,True,False,uncovered,calendar
