query,prediction,full_response,error,tool_set,ground_truth,base_template,chosen_template,domains,source_domain,correct,unwanted_side_effects,coverage,domain
Cancel my first meeting on December 18,"['calendar.search_events.func(time_min=""2023-12-18 00:00:00"", time_max=""2023-12-18 23:59:59"")', 'calendar.delete_event.func(event_id=""00000047"")']",The first meeting on December 18 has been successfully canceled.,,improved,"['calendar.delete_event.func(event_id=""00000047"")']",Cancel my first meeting on {natural_language_date},Cancel my first meeting on {natural_language_date},['calendar'],calendar,True,False,uncovered,calendar
Change the name of the last event on December 12 to Machine Learning Chat,"['calendar.search_events.func(time_min=""2023-12-12 00:00:00"", time_max=""2023-12-12 23:59:59"")', 'calendar.update_event.func(event_id=""00000208"", field=""event_name"", new_value=""Machine Learning Chat"")']",The event name has been updated to 'Machine Learning Chat'.,,improved,"['calendar.update_event.func(event_id=""00000208"", field=""event_name"", new_value=""Machine Learning Chat"")']",Change the name of the last event on {natural_language_date} to {event_name},Change the name of the last event on {natural_language_date} to {event_name},['calendar'],calendar,True,False,uncovered,calendar
please move my first meeting with kofi on December 4 by 1.5 hours,"['calendar.search_events.func(query=""Kofi"", time_min=""2023-12-04 00:00:00"", time_max=""2023-12-04 23:59:59"")', 'calendar.update_event.func(event_id=""00000109"", field=""event_start"", new_value=""2023-12-04 12:00:00"")']",The meeting with Kofi on December 4 has been moved to 12:00 PM.,,improved,"['calendar.update_event.func(event_id=""00000109"", field=""event_start"", new_value=""2023-12-04 12:00:00"")']",Push back my first meeting with {name} on {natural_language_date} by {duration}s,please move my first meeting with {name} on {natural_language_date} by {duration}s,['calendar'],calendar,True,False,uncovered,calendar
please move my first meeting with amir on December 20 by 30 minutes,"['calendar.search_events.func(query=""Amir"", time_min=""2023-12-20 00:00:00"", time_max=""2023-12-20 23:59:59"")', 'calendar.update_event.func(event_id=""00000077"", field=""event_start"", new_value=""2023-12-20 10:30:00"")']",The meeting with Amir on December 20 has been moved to 10:30 AM.,,improved,"['calendar.update_event.func(event_id=""00000077"", field=""event_start"", new_value=""2023-12-20 10:30:00"")']",Push back my first meeting with {name} on {natural_language_date} by {duration}s,please move my first meeting with {name} on {natural_language_date} by {duration}s,['calendar'],calendar,True,False,uncovered,calendar
Delete the next Health & Wellness Expo meeting,"['calendar.search_events.func(query=""Health & Wellness Expo"", time_min=""2026-07-23 09:00:00"")']",No Health & Wellness Expo meeting found to delete.,,improved,"['calendar.delete_event.func(event_id=""00000082"")']",Cancel the next {event_name} meeting,Delete the next {event_name} meeting,['calendar'],calendar,False,False,uncovered,calendar
Rename the next team evaluation meeting to Customer Insight Forum,"['calendar.search_events.func(query=""team evaluation"", time_min=""2023-11-30 09:00:00"", time_max=""2023-11-30 18:00:00"")', 'calendar.search_events.func(query=""team evaluation"", time_min=""2023-11-30 09:00:00"", time_max=""2023-12-07 18:00:00"")', 'calendar.search_events.func(query=""team evaluation"", time_min=""2023-11-30 09:00:00"", time_max=""2023-12-14 18:00:00"")']",,"Error in generating model output:
litellm.RateLimitError: RateLimitError: OpenrouterException - {""error"":{""message"":""Provider returned error"",""code"":429,""metadata"":{""raw"":""qwen/qwen-2.5-72b-instruct is temporarily rate-limited upstream. Please retry shortly, or add your own key to accumulate your rate limits: https://openrouter.ai/settings/integrations"",""provider_name"":""DeepInfra"",""is_byok"":false,""provider_error_code"":""engine_overloaded""}},""user_id"":""user_3GX8gjMiWOK3f6cv7Jv0BHwi1yj""}",improved,"['calendar.update_event.func(event_id=""00000047"", field=""event_name"", new_value=""Customer Insight Forum"")']",Rename the next {event_name} meeting to {new_event_name},Rename the next {event_name} meeting to {new_event_name},['calendar'],calendar,False,False,uncovered,calendar
can you rename the next project checkpoint meeting to team orientation,"['calendar.search_events.func(query=""project checkpoint"", time_min=""2023-11-30 09:00:00"", time_max=""2023-12-01 18:00:00"")']",,"Error in generating model output:
litellm.RateLimitError: RateLimitError: OpenrouterException - {""error"":{""message"":""Provider returned error"",""code"":429,""metadata"":{""raw"":""qwen/qwen-2.5-72b-instruct is temporarily rate-limited upstream. Please retry shortly, or add your own key to accumulate your rate limits: https://openrouter.ai/settings/integrations"",""provider_name"":""DeepInfra"",""is_byok"":false,""provider_error_code"":""engine_overloaded""}},""user_id"":""user_3GX8gjMiWOK3f6cv7Jv0BHwi1yj""}",improved,"['calendar.update_event.func(event_id=""00000237"", field=""event_name"", new_value=""team orientation"")']",Rename the next {event_name} meeting to {new_event_name},can you rename the next {event_name} meeting to {new_event_name},['calendar'],calendar,False,False,uncovered,calendar
Cancel my next meeting with anaya,[],,"Error in generating model output:
litellm.RateLimitError: RateLimitError: OpenrouterException - {""error"":{""message"":""Provider returned error"",""code"":429,""metadata"":{""raw"":""qwen/qwen-2.5-72b-instruct is temporarily rate-limited upstream. Please retry shortly, or add your own key to accumulate your rate limits: https://openrouter.ai/settings/integrations"",""provider_name"":""DeepInfra"",""is_byok"":false,""provider_error_code"":""engine_overloaded""}},""user_id"":""user_3GX8gjMiWOK3f6cv7Jv0BHwi1yj""}",improved,"['calendar.delete_event.func(event_id=""00000152"")']",Cancel my next meeting with {name},Cancel my next meeting with {name},['calendar'],calendar,False,False,uncovered,calendar
"If I haven't met with fatima in the last 9 days, schedule a 30-minute meeting called 'catch-up' for my first free slot from tomorrow","['calendar.search_events.func(query=""Fatima"", time_min=""2023-11-21 00:00:00"", time_max=""2023-11-30 23:59:59"")']",No need to schedule a new meeting with Fatima.,,improved,"['calendar.create_event.func(event_name=""catch-up"", participant_email=""fatima.khan@atlas.com"", event_start=""2023-12-01 13:00:00"", duration=""30"")']","If I haven't met with {name} in the last {duration} days, schedule a 30-minute meeting called 'catch-up' for my first free slot from tomorrow","If I haven't met with {name} in the last {duration} days, schedule a 30-minute meeting called 'catch-up' for my first free slot from tomorrow",['calendar'],calendar,False,False,uncovered,calendar
"have I met with carlos in the last 7 days? If not, schedule a 30-minute meeting called 'catch-up' for my first free slot from tomorrow","['calendar.search_events.func(query=""Carlos"", time_min=""2023-11-23"", time_max=""2023-11-30"")', 'calendar.create_event.func(event_name=""catch-up"", participant_email=""carlos@example.com"", event_start=""2023-12-01 09:00:00"", duration=""30"")']",A 30-minute meeting called 'catch-up' has been scheduled with Carlos for the first available slot from tomorrow at 9 AM.,,improved,"['calendar.create_event.func(event_name=""catch-up"", participant_email=""carlos.rodriguez@atlas.com"", event_start=""2023-12-01 13:00:00"", duration=""30"")']","If I haven't met with {name} in the last {duration} days, schedule a 30-minute meeting called 'catch-up' for my first free slot from tomorrow","have I met with {name} in the last {duration} days? If not, schedule a 30-minute meeting called 'catch-up' for my first free slot from tomorrow",['calendar'],calendar,False,True,uncovered,calendar
