query,prediction,full_response,error,tool_set,ground_truth,base_template,chosen_template,domains,source_domain,correct,unwanted_side_effects,coverage,domain
Can you make a bar chart of engaged users since October 2?,"['analytics.engaged_users_count.func(time_min=""2023-10-02"", time_max=""2023-11-30"")', 'analytics.create_plot.func(time_min=""2023-10-02"", time_max=""2023-11-30"", value_to_plot=""user_engaged"", plot_type=""bar"")']",plots/2023-10-02_2023-11-30_user_engaged_bar.png,,improved,"['analytics.create_plot.func(time_min=""2023-10-02"", time_max=""2023-11-29"", value_to_plot=""user_engaged"", plot_type=""bar"")']",Can you make a {plot_type} chart of {natural_language_metric} since {natural_language_date}?,Can you make a {plot_type} chart of {natural_language_metric} since {natural_language_date}?,['analytics'],analytics,False,True,uncovered,analytics
please plot the distribution of the total visits metric on October 10,"['analytics.total_visits_count.func(time_min=""2023-10-10"", time_max=""2023-10-10"")', 'analytics.create_plot.func(time_min=""2023-10-10"", time_max=""2023-10-10"", value_to_plot=""total_visits"", plot_type=""bar"")']",plots/2023-10-10_2023-10-10_total_visits_bar.png,,improved,"['analytics.create_plot.func(time_min=""2023-10-10"", time_max=""2023-10-10"", value_to_plot=""total_visits"", plot_type=""histogram"")']",Plot the distribution of {natural_language_metric} on {natural_language_date},please plot the distribution of the {natural_language_metric} metric on {natural_language_date},['analytics'],analytics,False,True,uncovered,analytics
please plot the distribution of the total visits metric on November 14,"['analytics.total_visits_count.func(time_min=""2023-11-14"", time_max=""2023-11-14"")', 'analytics.create_plot.func(time_min=""2023-11-14"", time_max=""2023-11-14"", value_to_plot=""total_visits"", plot_type=""bar"")']",plots/2023-11-14_2023-11-14_total_visits_bar.png,,improved,"['analytics.create_plot.func(time_min=""2023-11-14"", time_max=""2023-11-14"", value_to_plot=""total_visits"", plot_type=""histogram"")']",Plot the distribution of {natural_language_metric} on {natural_language_date},please plot the distribution of the {natural_language_metric} metric on {natural_language_date},['analytics'],analytics,False,True,uncovered,analytics
Can you plot the distribution of both total visits and average session duration between October 11 and November 19??,"['analytics.total_visits_count.func(time_min=""2023-10-11"", time_max=""2023-11-19"")', 'analytics.get_average_session_duration.func(time_min=""2023-10-11"", time_max=""2023-11-19"")', 'analytics.create_plot.func(time_min=""2023-10-11"", time_max=""2023-11-19"", value_to_plot=""total_visits"", plot_type=""line"")', 'analytics.create_plot.func(time_min=""2023-10-11"", time_max=""2023-11-19"", value_to_plot=""session_duration_seconds"", plot_type=""line"")']","{'total_visits_plot': 'plots/2023-10-11_2023-11-19_total_visits_line.png', 'average_session_duration_plot': 'plots/2023-10-11_2023-11-19_session_duration_seconds_line.png'}",,improved,"['analytics.create_plot.func(time_min=""2023-10-11"", time_max=""2023-11-19"", value_to_plot=""total_visits"", plot_type=""histogram"")', 'analytics.create_plot.func(time_min=""2023-10-11"", time_max=""2023-11-19"", value_to_plot=""session_duration_seconds"", plot_type=""histogram"")']",Can you plot the distribution of both {natural_language_metric} and {natural_language_metric_2} between {natural_language_date} and {natural_language_date_max}??,Can you plot the distribution of both {natural_language_metric} and {natural_language_metric_2} between {natural_language_date} and {natural_language_date_max}??,['analytics'],analytics,False,True,uncovered,analytics
Please plot for me the distribution of total visits and average session duration between November 24 and November 28,"['analytics.total_visits_count.func(time_min=""2023-11-24"", time_max=""2023-11-28"")', 'analytics.get_average_session_duration.func(time_min=""2023-11-24"", time_max=""2023-11-28"")', 'analytics.create_plot.func(time_min=""2023-11-24"", time_max=""2023-11-28"", value_to_plot=""total_visits"", plot_type=""line"")', 'analytics.create_plot.func(time_min=""2023-11-24"", time_max=""2023-11-28"", value_to_plot=""session_duration_seconds"", plot_type=""bar"")']",The plots for total visits and average session duration have been generated. The average session duration plot is saved as 'session_duration_seconds_bar.png'.,,improved,"['analytics.create_plot.func(time_min=""2023-11-24"", time_max=""2023-11-28"", value_to_plot=""total_visits"", plot_type=""histogram"")', 'analytics.create_plot.func(time_min=""2023-11-24"", time_max=""2023-11-28"", value_to_plot=""session_duration_seconds"", plot_type=""histogram"")']",Can you plot the distribution of both {natural_language_metric} and {natural_language_metric_2} between {natural_language_date} and {natural_language_date_max}??,Please plot for me the distribution of {natural_language_metric} and {natural_language_metric_2} between {natural_language_date} and {natural_language_date_max},['analytics'],analytics,False,True,uncovered,analytics
"was engaged users less than 1 at any time since September 7? If so, please plot it as a line chart","['analytics.engaged_users_count.func(time_min=""2023-09-07"", time_max=""2023-11-30"")', 'analytics.create_plot.func(time_min=""2023-09-07"", time_max=""2023-11-30"", value_to_plot=""user_engaged"", plot_type=""line"")']",The plot of engaged users from September 7 to November 30 has been created and saved as '2023-09-07_2023-11-30_user_engaged_line.png'.,,improved,"['analytics.create_plot.func(time_min=""2023-09-07"", time_max=""2023-11-29"", value_to_plot=""user_engaged"", plot_type=""line"")']","If {natural_language_metric} was {more_or_less} than {threshold} at any time since {natural_language_date}, make a line plot of it since then","was {natural_language_metric} {more_or_less} than {threshold} at any time since {natural_language_date}? If so, please plot it as a line chart",['analytics'],analytics,False,True,uncovered,analytics
Make bar charts showing average session duration and engaged users since 2023-09-04,"['analytics.get_average_session_duration.func(time_min=""2023-09-04"")', 'analytics.engaged_users_count.func(time_min=""2023-09-04"")', 'analytics.create_plot.func(time_min=""2023-09-04"", time_max=""2023-11-30"", value_to_plot=""session_duration_seconds"", plot_type=""bar"")', 'analytics.create_plot.func(time_min=""2023-09-04"", time_max=""2023-11-30"", value_to_plot=""user_engaged"", plot_type=""bar"")']","{'average_session_duration_plot': 'plots/2023-09-04_2023-11-30_average_session_duration_bar.png', 'engaged_users_plot': 'plots/2023-09-04_2023-11-30_user_engaged_bar.png'}",,improved,"['analytics.create_plot.func(time_min=""2023-09-04"", time_max=""2023-11-29"", value_to_plot=""session_duration_seconds"", plot_type=""bar"")', 'analytics.create_plot.func(time_min=""2023-09-04"", time_max=""2023-11-29"", value_to_plot=""user_engaged"", plot_type=""bar"")']",Make bar charts showing {natural_language_metric} and {natural_language_metric_2} since {date_min},Make bar charts showing {natural_language_metric} and {natural_language_metric_2} since {date_min},['analytics'],analytics,False,True,uncovered,analytics
Make bar charts showing total visits and engaged users since 2023-11-17,"['analytics.total_visits_count.func(time_min=""2023-11-17"", time_max=""2023-11-30"")', 'analytics.engaged_users_count.func(time_min=""2023-11-17"", time_max=""2023-11-30"")', 'analytics.create_plot.func(time_min=""2023-11-17"", time_max=""2023-11-30"", value_to_plot=""total_visits"", plot_type=""bar"")', 'analytics.create_plot.func(time_min=""2023-11-17"", time_max=""2023-11-30"", value_to_plot=""user_engaged"", plot_type=""bar"")']","{'total_visits_chart': 'plots/2023-11-17_2023-11-30_total_visits_bar.png', 'engaged_users_chart': 'plots/2023-11-17_2023-11-30_user_engaged_bar.png'}",,improved,"['analytics.create_plot.func(time_min=""2023-11-17"", time_max=""2023-11-29"", value_to_plot=""total_visits"", plot_type=""bar"")', 'analytics.create_plot.func(time_min=""2023-11-17"", time_max=""2023-11-29"", value_to_plot=""user_engaged"", plot_type=""bar"")']",Make bar charts showing {natural_language_metric} and {natural_language_metric_2} since {date_min},Make bar charts showing {natural_language_metric} and {natural_language_metric_2} since {date_min},['analytics'],analytics,False,True,uncovered,analytics
"If engaged users was more than 11 any time in the last 1 weeks, make a line plot of it since then","['analytics.engaged_users_count.func(time_min=""2023-11-23"", time_max=""2023-11-30"")']",No plot created as engaged users did not exceed 11 at any time in the last week.,,improved,[],"If {natural_language_metric} was {more_or_less} than {threshold} any time in the last {past_n_weeks} weeks, make a line plot of it since then","If {natural_language_metric} was {more_or_less} than {threshold} any time in the last {past_n_weeks} weeks, make a line plot of it since then",['analytics'],analytics,True,False,uncovered,analytics
Can you make a line chart of total visits since the last 5 weeks if it was more than 21 at any time in the last 5 weeks?,"['analytics.total_visits_count.func(time_min=""2023-10-26"", time_max=""2023-11-30"")']",No line chart created as no daily total exceeded 21 visits in the last 5 weeks.,,improved,[],"If {natural_language_metric} was {more_or_less} than {threshold} any time in the last {past_n_weeks} weeks, make a line plot of it since then",Can you make a line chart of {natural_language_metric} since the last {past_n_weeks} weeks if it was {more_or_less} than {threshold} at any time in the last {past_n_weeks} weeks?,['analytics'],analytics,True,False,uncovered,analytics
Can you make a line chart of total visits since September 15 if it was more than 3% lower than September 15?,"['analytics.total_visits_count.func(time_min=""2023-09-15"", time_max=""2023-11-30"")']","The total visits on November 29 are not more than 3% lower than those on September 15, so no chart was created.",,improved,[],"If {natural_language_metric} is more than {natural_language_growth_threshold} {higher_or_lower} than {natural_language_date}, make a line plot of it since then",Can you make a line chart of {natural_language_metric} since {natural_language_date} if it was more than {natural_language_growth_threshold} {higher_or_lower} than {natural_language_date}?,['analytics'],analytics,True,False,uncovered,analytics
Can you make a line chart of engaged users since Sunday if it is more than 10% higher than Sunday?,"['analytics.engaged_users_count.func(time_min=""2023-11-26"", time_max=""2023-11-26"")', 'analytics.engaged_users_count.func(time_min=""2023-11-30"", time_max=""2023-11-30"")', 'analytics.engaged_users_count.func(time_min=""2023-11-26"", time_max=""2023-11-30"")']",Cannot create the line chart due to lack of engaged users data for today (2023-11-30).,,improved,"['analytics.create_plot.func(time_min=""2023-11-26"", time_max=""2023-11-29"", value_to_plot=""user_engaged"", plot_type=""line"")']","If {natural_language_metric} is more than {natural_language_growth_threshold} {higher_or_lower} than it was on {day_of_week}, make a line plot of it since then",Can you make a line chart of {natural_language_metric} since {day_of_week} if it is more than {natural_language_growth_threshold} {higher_or_lower} than {day_of_week}?,['analytics'],analytics,False,False,uncovered,analytics
