query,prediction,full_response,error,tool_set,ground_truth,base_template,chosen_template,domains,source_domain,correct,unwanted_side_effects,coverage,domain
can you move all of aisha's tasks that are in progress to in review?,"['company_directory.find_email_address.func(name=""Aisha"")', 'project_management.search_tasks.func(assigned_to_email=""aisha.chen@atlas.com"", list_name=""In Progress"")']",No tasks to move for Aisha.,,improved,[],Move all of {name}'s tasks that are in progress to in review,can you move all of {name}'s tasks that are in progress to in review?,['project_management'],project_management,True,False,covered,project_management
can you move all of carlos's tasks that are in progress to in review?,"['project_management.search_tasks.func(task_name="""", assigned_to_email=""carlos@example.com"", list_name=""In Progress"", due_date="""", board="""")']",No tasks in progress for Carlos to move to 'In Review'.,,improved,"['project_management.update_task.func(task_id=""00000086"", field=""list_name"", new_value=""In Review"")']",Move all of {name}'s tasks that are in progress to in review,can you move all of {name}'s tasks that are in progress to in review?,['project_management'],project_management,False,False,covered,project_management
Add a new task to the Front end backlog called Integrate Twilio SMS API with frontend and assign it to santiago. It's due on December 7.,"['company_directory.find_email_address.func(name=""Santiago"")', 'project_management.create_task.func(task_name=""Integrate Twilio SMS API with frontend"", assigned_to_email=""santiago.martinez@atlas.com"", list_name=""Backlog"", due_date=""2023-12-07"", board=""Front end"")']",Task created successfully with ID: 00000300,,improved,"['project_management.create_task.func(task_name=""Integrate Twilio SMS API with frontend"", board=""Front end"", assigned_to_email=""santiago.martinez@atlas.com"", due_date=""2023-12-07"", list_name=""Backlog"")']",Add a new task to the {board} backlog called {task_name} and assign it to {name}. It's due on {natural_language_due_date}.,Add a new task to the {board} backlog called {task_name} and assign it to {name}. It's due on {natural_language_due_date}.,['project_management'],project_management,True,False,uncovered,project_management
Add a new task to the Front end backlog called Fix bug in user authentication module and assign it to yuki. It's due on December 6.,"['company_directory.find_email_address.func(name=""Yuki"")', 'project_management.create_task.func(task_name=""Fix bug in user authentication module"", assigned_to_email=""yuki.tanaka@atlas.com"", list_name=""Backlog"", due_date=""2023-12-06"", board=""Front end"")']",Task created successfully with ID: 00000300,,improved,"['project_management.create_task.func(task_name=""Fix bug in user authentication module"", board=""Front end"", assigned_to_email=""yuki.tanaka@atlas.com"", due_date=""2023-12-06"", list_name=""Backlog"")']",Add a new task to the {board} backlog called {task_name} and assign it to {name}. It's due on {natural_language_due_date}.,Add a new task to the {board} backlog called {task_name} and assign it to {name}. It's due on {natural_language_due_date}.,['project_management'],project_management,True,False,uncovered,project_management
can you move all of santiago's overdue tasks in the backlog to in progress?,"['project_management.search_tasks.func(assigned_to_email=""santiago@example.com"", list_name=""Backlog"", due_date=""2023-11-29"", board="""")', 'project_management.search_tasks.func(assigned_to_email=""santiago@example.com"", list_name=""Backlog"", due_date="""", board="""")', 'project_management.search_tasks.func(assigned_to_email=""santiago@example.com"", list_name="""", due_date="""", board="""")']",Santiago has no tasks assigned to him.,,improved,"['project_management.update_task.func(task_id=""00000194"", field=""list_name"", new_value=""In Progress"")', 'project_management.update_task.func(task_id=""00000179"", field=""list_name"", new_value=""In Progress"")']",Move all of {name}'s overdue tasks in the backlog to in progress,can you move all of {name}'s overdue tasks in the backlog to in progress?,['project_management'],project_management,False,False,covered,project_management
Move any of kofi's tasks that are in review to completed,"['project_management.search_tasks.func(task_name="""", assigned_to_email=""kofi"", list_name=""In Review"", due_date="""", board="""")', 'project_management.update_task.func(task_id=""00000219"", field=""list_name"", new_value=""Completed"")', 'project_management.update_task.func(task_id=""00000270"", field=""list_name"", new_value=""Completed"")', 'project_management.update_task.func(task_id=""00000217"", field=""list_name"", new_value=""Completed"")']",Kofi's tasks in 'In Review' have been successfully moved to 'Completed'.,,improved,"['project_management.update_task.func(task_id=""00000219"", field=""list_name"", new_value=""Completed"")', 'project_management.update_task.func(task_id=""00000270"", field=""list_name"", new_value=""Completed"")', 'project_management.update_task.func(task_id=""00000217"", field=""list_name"", new_value=""Completed"")']",Move any of {name}'s tasks that are in review to completed,Move any of {name}'s tasks that are in review to completed,['project_management'],project_management,True,False,covered,project_management
can you move any of amir's tasks that are in review to completed?,"['project_management.search_tasks.func(task_name="""", assigned_to_email=""amir@example.com"", list_name=""In Review"", due_date="""", board="""")', 'project_management.search_tasks.func(task_name="""", assigned_to_email=""amir@example.com"", list_name="""", due_date="""", board="""")']",There are no tasks assigned to Amir to move from 'In Review' to 'Completed'.,,improved,"['project_management.update_task.func(task_id=""00000252"", field=""list_name"", new_value=""Completed"")', 'project_management.update_task.func(task_id=""00000264"", field=""list_name"", new_value=""Completed"")']",Move any of {name}'s tasks that are in review to completed,can you move any of {name}'s tasks that are in review to completed?,['project_management'],project_management,False,False,covered,project_management
I need to reassign all of amir's in progress tasks to anaya. Can you do that?,"['company_directory.find_email_address.func(name=""Amir"")', 'project_management.search_tasks.func(assigned_to_email=""amir.ali@atlas.com"", list_name=""In Progress"")', 'project_management.search_tasks.func(assigned_to_email=""amir.ali@atlas.com"", list_name="""")']",There are no in-progress tasks assigned to Amir to reassign to Anaya.,,improved,[],{name_1} is sick so reassign their in progress tasks to {name_2}.,I need to reassign all of {name_1}'s in progress tasks to {name_2}. Can you do that?,['project_management'],project_management,True,False,covered,project_management
I need to reassign all of anaya's in progress tasks to leila. Can you do that?,"['project_management.search_tasks.func(task_name="""", assigned_to_email=""anaya@example.com"", list_name=""In Progress"")', 'project_management.search_tasks.func(task_name="""", assigned_to_email=""anaya@example.com"")']",No tasks assigned to Anaya to reassign.,,improved,"['project_management.update_task.func(task_id=""00000196"", field=""assigned_to_email"", new_value=""leila.azizi@atlas.com"")', 'project_management.update_task.func(task_id=""00000159"", field=""assigned_to_email"", new_value=""leila.azizi@atlas.com"")']",{name_1} is sick so reassign their in progress tasks to {name_2}.,I need to reassign all of {name_1}'s in progress tasks to {name_2}. Can you do that?,['project_management'],project_management,False,False,covered,project_management
I need to move all of fatima's unfinished tasks to the backlog. Can you do that?,"['company_directory.find_email_address.func(name=""Fatima"")', 'project_management.search_tasks.func(assigned_to_email=""fatima.khan@atlas.com"", list_name=""In Progress"")', 'project_management.update_task.func(task_id=""00000074"", field=""list_name"", new_value=""Backlog"")', 'project_management.update_task.func(task_id=""00000075"", field=""list_name"", new_value=""Backlog"")', 'project_management.update_task.func(task_id=""00000002"", field=""list_name"", new_value=""Backlog"")']",All of Fatima's unfinished tasks have been successfully moved to the Backlog.,,improved,"['project_management.update_task.func(task_id=""00000074"", field=""list_name"", new_value=""Backlog"")', 'project_management.update_task.func(task_id=""00000075"", field=""list_name"", new_value=""Backlog"")', 'project_management.update_task.func(task_id=""00000002"", field=""list_name"", new_value=""Backlog"")']",{name_1} is on vacation now so move all their unfinished tasks to the backlog.,I need to move all of {name_1}'s unfinished tasks to the backlog. Can you do that?,['project_management'],project_management,True,False,covered,project_management
