query,prediction,full_response,error,tool_set,ground_truth,base_template,chosen_template,domains,source_domain,correct,unwanted_side_effects,coverage,domain
If we haven't spoke to Jessie Thomas in the past fortnight book a 30-minute meeting with whoever is assigned to them called 'Update on Jessie Thomas' at the first time I'm free tomorrow,"['customer_relationship_manager.search_customers.func(customer_name=""Jessie Thomas"", customer_email="""", product_interest="""", status="""", assigned_to_email="""", last_contact_date_min=""2023-11-16"", last_contact_date_max=""2023-11-30"")']",No meeting needed with Jessie Thomas as we have spoken to her recently.,,improved,[],If we haven't spoke to {current_customer_name} in the past fortnight book a 30-minute meeting with whoever is assigned to them called 'Update on {current_customer_name}' at the first time I'm free tomorrow,If we haven't spoke to {current_customer_name} in the past fortnight book a 30-minute meeting with whoever is assigned to them called 'Update on {current_customer_name}' at the first time I'm free tomorrow,"['crm', 'calendar']",multi_domain,True,False,uncovered,multi_domain
If we haven't spoke to Jordan Jones in the past fortnight book a 30-minute meeting with whoever is assigned to them called 'Update on Jordan Jones' at the first time I'm free tomorrow,"['customer_relationship_manager.search_customers.func(customer_name=""Jordan Jones"", customer_email="""", product_interest="""", status="""", assigned_to_email="""", last_contact_date_min=""2023-11-16"", last_contact_date_max=""2023-11-30"")', 'calendar.search_events.func(time_min=""2023-12-01 09:00:00"", time_max=""2023-12-01 18:00:00"")', 'calendar.create_event.func(event_name=""Update on Jordan Jones"", participant_email=""nadia.moreau@atlas.com"", event_start=""2023-12-01 15:00:00"", duration=""30"")']",Meeting scheduled successfully with event ID: 00000300,,improved,[],If we haven't spoke to {current_customer_name} in the past fortnight book a 30-minute meeting with whoever is assigned to them called 'Update on {current_customer_name}' at the first time I'm free tomorrow,If we haven't spoke to {current_customer_name} in the past fortnight book a 30-minute meeting with whoever is assigned to them called 'Update on {current_customer_name}' at the first time I'm free tomorrow,"['crm', 'calendar']",multi_domain,False,True,uncovered,multi_domain
 Add Jessie Martinez as a new lead in the crm and assign them to the person with the fewest overdue tasks,"['project_management.search_tasks.func(task_name="""", assigned_to_email="""", list_name="""", due_date=""2023-11-29"", board="""")', 'customer_relationship_manager.add_customer.func(customer_name=""Jessie Martinez"", assigned_to_email=""luis.ortiz@atlas.com"", status=""Lead"", customer_email="""", customer_phone="""", last_contact_date="""", product_interest="""", follow_up_by="""")']",Jessie Martinez has been added as a new lead with ID 00000200 and assigned to Luis Ortiz.,,improved,"['customer_relationship_manager.add_customer.func(customer_name=""Jessie Martinez"", assigned_to_email=""anaya.patel@atlas.com"", status=""Lead"")']", Add {new_customer_name} as a new lead in the crm and assign them to the person with the fewest overdue tasks, Add {new_customer_name} as a new lead in the crm and assign them to the person with the fewest overdue tasks,"['crm', 'project_management']",multi_domain,False,True,uncovered,multi_domain
Can you find the email from October 19 about 'Update on Supply Chain Enhancement Workshop' and schedule a 1.5 hour meeting called 'Update on Supply Chain Enhancement Workshop' at 12 with the sender for December 11?,"['email.search_emails.func(query=""Update on Supply Chain Enhancement Workshop"", date_min=""2023-10-19"", date_max=""2023-10-19"")', 'calendar.create_event.func(event_name=""Update on Supply Chain Enhancement Workshop"", participant_email=""chenwei.zhang@atlas.com"", event_start=""2023-12-11 12:00:00"", duration=""90"")']",The meeting 'Update on Supply Chain Enhancement Workshop' has been scheduled for December 11 at 12:00 PM with Chenwei Zhang.,,improved,"['calendar.create_event.func(event_name=""Update on Supply Chain Enhancement Workshop"", participant_email=""chenwei.zhang@atlas.com"", event_start=""2023-12-11 12:00:00"", duration=""90"")']",Find the email from {natural_language_email_date} about {subject} and schedule a {natural_language_duration} meeting called '{subject}' at {natural_language_time} with the sender for {natural_language_event_date}.,Can you find the email from {natural_language_email_date} about '{subject}' and schedule a {natural_language_duration} meeting called '{subject}' at {natural_language_time} with the sender for {natural_language_event_date}?,"['email', 'calendar']",multi_domain,True,False,uncovered,multi_domain
Can you find the email from November 17 about 'Task Update on Optimize database query for report generation' and schedule a 2 hour meeting called 'Task Update on Optimize database query for report generation' at 11:30 with the sender for December 15?,"['email.search_emails.func(query=""Task Update on Optimize database query for report generation"", date_min=""2023-11-17"", date_max=""2023-11-17"")', 'calendar.create_event.func(event_name=""Task Update on Optimize database query for report generation"", participant_email=""raj.patel@atlas.com"", event_start=""2023-12-15 11:30:00"", duration=""120"")']",The meeting 'Task Update on Optimize database query for report generation' has been successfully scheduled with Raj Patel on December 15 at 11:30 AM.,,improved,"['calendar.create_event.func(event_name=""Task Update on Optimize database query for report generation"", participant_email=""raj.patel@atlas.com"", event_start=""2023-12-15 11:30:00"", duration=""120"")']",Find the email from {natural_language_email_date} about {subject} and schedule a {natural_language_duration} meeting called '{subject}' at {natural_language_time} with the sender for {natural_language_event_date}.,Can you find the email from {natural_language_email_date} about '{subject}' and schedule a {natural_language_duration} meeting called '{subject}' at {natural_language_time} with the sender for {natural_language_event_date}?,"['email', 'calendar']",multi_domain,True,False,uncovered,multi_domain
Can you send an email to attendees of the first event on December 21? Title it with the event name and tell them 'Remember to attend this event.',"['calendar.search_events.func(time_min=""2023-12-21 00:00:00"", time_max=""2023-12-21 23:59:59"")', 'email.send_email.func(recipient=""leila.azizi@atlas.com"", subject=""New Employee Onboarding"", body=""Remember to attend this event."")']",Email sent successfully to the attendee.,,improved,"['email.send_email.func(recipient=""leila.azizi@atlas.com"", subject=""New Employee Onboarding"", body=""Remember to attend this event."")']",Send an email to attendees of the first event on {natural_language_event_date}. Title it with the event name and tell them 'Remember to attend this event.',Can you send an email to attendees of the first event on {natural_language_event_date}? Title it with the event name and tell them 'Remember to attend this event.',"['email', 'calendar']",multi_domain,True,False,uncovered,multi_domain
I need to make sure everyone remembers to attend the first event on December 21. Can you send an email to the attendees with the event name as the title and 'Remember to attend this event.' in the email?,"['calendar.search_events.func(query=""December 21"", time_min=""2023-12-21 09:00:00"", time_max=""2023-12-21 18:00:00"")', 'calendar.search_events.func(query=""December 21"", time_min=""2023-12-21 00:00:00"", time_max=""2023-12-21 23:59:59"")', 'calendar.search_events.func(query=""December"", time_min=""2023-12-01"", time_max=""2023-12-31"")', 'project_management.search_tasks.func(task_name=""event"", assigned_to_email="""", list_name="""", due_date="""", board="""")', 'customer_relationship_manager.search_customers.func(customer_name="""", customer_email="""", product_interest=""Services"", status="""", assigned_to_email="""", last_contact_date_min="""", last_contact_date_max="""", follow_up_by_min="""", follow_up_by_max="""")', 'email.send_email.func(recipient=""jordan.garcia@forceenergy"", subject=""Jordan Garcia"", body=""Remember to attend this event."")']",Email reminder sent successfully to Jordan Garcia.,,improved,"['email.send_email.func(recipient=""leila.azizi@atlas.com"", subject=""New Employee Onboarding"", body=""Remember to attend this event."")']",Send an email to attendees of the first event on {natural_language_event_date}. Title it with the event name and tell them 'Remember to attend this event.',I need to make sure everyone remembers to attend the first event on {natural_language_event_date}. Can you send an email to the attendees with the event name as the title and 'Remember to attend this event.' in the email?,"['email', 'calendar']",multi_domain,False,True,uncovered,multi_domain
"I can't remember the last time I heard from yuki. Can you check if they've sent me any emails in the past 2 days? If not, schedule a 30 minute meeting with them for Friday at 3:30 called 'Catch up with yuki'","['email.search_emails.func(query=""yuki"", date_min=""2023-11-28"", date_max=""2023-11-30"")', 'calendar.create_event.func(event_name=""Catch up with Yuki"", participant_email=""yuki@example.com"", event_start=""2023-12-01 15:30:00"", duration=""30"")']",Meeting scheduled with Yuki for Friday at 3:30 PM. Event ID: 00000300.,,improved,"['calendar.create_event.func(event_name=""Catch up with yuki"", participant_email=""yuki.tanaka@atlas.com"", event_start=""2023-12-01 15:30:00"", duration=""30"")']","If {sender_name} hasn't sent me any emails in the past {days} days, schedule a 30 minute meeting with them for {day_of_week} at {natural_language_time} called 'Catch up with {sender_name}'","I can't remember the last time I heard from {sender_name}. Can you check if they've sent me any emails in the past {days} days? If not, schedule a 30 minute meeting with them for {day_of_week} at {natural_language_time} called 'Catch up with {sender_name}'","['email', 'calendar']",multi_domain,False,True,uncovered,multi_domain
I haven't met with amir in a while. if it's been longer than 2 days can you send them an email titled 'Catch up soon?' saying 'We haven't caught up in a while - can you send some availability over next week?',"['customer_relationship_manager.search_customers.func(customer_name=""Amir"", customer_email="""", product_interest="""", status="""", assigned_to_email="""", last_contact_date_min="""", last_contact_date_max="""", follow_up_by_min="""", follow_up_by_max="""")', 'company_directory.find_email_address.func(name=""Amir"")', 'email.send_email.func(recipient=""amir.ali@atlas.com"", subject=""Catch up soon?"", body=""We haven\'t caught up in a while - can you send some availability over next week?"")']",Email sent successfully to Amir.,,improved,"['email.send_email.func(recipient=""amir.ali@atlas.com"", subject=""Catch up soon?"", body=""We haven\'t caught up in a while - can you send some availability over next week?"")']","If I haven't met with {name} in the past {days} days, send them an email titled 'Catch up soon?' saying 'We haven't caught up in a while - can you send some availability over next week?'",I haven't met with {name} in a while. if it's been longer than {days} days can you send them an email titled 'Catch up soon?' saying 'We haven't caught up in a while - can you send some availability over next week?',"['email', 'calendar']",multi_domain,True,False,uncovered,multi_domain
I haven't met with yuki in a while. if it's been longer than 10 days can you send them an email titled 'Catch up soon?' saying 'We haven't caught up in a while - can you send some availability over next week?',"['email.search_emails.func(query=""yuki"")']","Since today's date is November 30, 2023, and the last contact with Yuki was on November 26, 2023, it has been only 4 days since you last communicated. Therefore, it has not been longer than 10 days since your last meeting with Yuki.

As a result, I will not send the email titled ""Catch up soon?"" because the condition for sending it has not been met.

If you have any other tasks or questions, feel free to ask!",,improved,[],"If I haven't met with {name} in the past {days} days, send them an email titled 'Catch up soon?' saying 'We haven't caught up in a while - can you send some availability over next week?'",I haven't met with {name} in a while. if it's been longer than {days} days can you send them an email titled 'Catch up soon?' saying 'We haven't caught up in a while - can you send some availability over next week?',"['email', 'calendar']",multi_domain,True,False,uncovered,multi_domain
