query,prediction,full_response,error,tool_set,ground_truth,base_template,chosen_template,domains,source_domain,correct,unwanted_side_effects,coverage,domain
Can you make a bar chart of total visits since November 21?,"['analytics.create_plot.func(time_min=""2023-11-21"", time_max=""2023-11-30"", value_to_plot=""total_visits"", plot_type=""bar"")']",plots/2023-11-21_2023-11-30_total_visits_bar.png,,improved,"['analytics.create_plot.func(time_min=""2023-11-21"", time_max=""2023-11-29"", value_to_plot=""total_visits"", plot_type=""bar"")']",Can you make a {plot_type} chart of {natural_language_metric} since {natural_language_date}?,Can you make a {plot_type} chart of {natural_language_metric} since {natural_language_date}?,['analytics'],analytics,False,True,uncovered,analytics
Can you make a bar chart of engaged users since October 2?,"['analytics.engaged_users_count.func(time_min=""2023-10-02"", time_max=""2023-11-30"")', 'analytics.create_plot.func(time_min=""2023-10-02"", time_max=""2023-11-30"", value_to_plot=""engaged_users_count"", plot_type=""bar"")', 'analytics.create_plot.func(time_min=""2023-10-02"", time_max=""2023-11-30"", value_to_plot=""engaged_users_count"", plot_type=""bar"")', 'analytics.total_visits_count.func(time_min=""2023-10-02"", time_max=""2023-11-30"")', 'analytics.create_plot.func(time_min=""2023-10-02"", time_max=""2023-11-30"", value_to_plot=""total_visits"", plot_type=""bar"")']",plots/2023-10-02_2023-11-30_total_visits_bar.png,,improved,"['analytics.create_plot.func(time_min=""2023-10-02"", time_max=""2023-11-29"", value_to_plot=""user_engaged"", plot_type=""bar"")']",Can you make a {plot_type} chart of {natural_language_metric} since {natural_language_date}?,Can you make a {plot_type} chart of {natural_language_metric} since {natural_language_date}?,['analytics'],analytics,False,True,uncovered,analytics
Can you make a bar chart of total visits since September 9?,"['analytics.create_plot.func(time_min=""2023-09-09"", time_max=""2023-11-30"", value_to_plot=""total_visits"", plot_type=""bar"")']",plots/2023-09-09_2023-11-30_total_visits_bar.png,,improved,"['analytics.create_plot.func(time_min=""2023-09-09"", time_max=""2023-11-29"", value_to_plot=""total_visits"", plot_type=""bar"")']",Can you make a {plot_type} chart of {natural_language_metric} since {natural_language_date}?,Can you make a {plot_type} chart of {natural_language_metric} since {natural_language_date}?,['analytics'],analytics,False,True,uncovered,analytics
Can you make a histogram of total visits on September 20?,"['analytics.total_visits_count.func(time_min=""2023-09-20"", time_max=""2023-09-20"")', 'analytics.create_plot.func(time_min=""2023-09-20"", time_max=""2023-09-20"", value_to_plot=""total_visits"", plot_type=""histogram"")']",plots/2023-09-20_2023-09-20_total_visits_histogram.png,,improved,"['analytics.create_plot.func(time_min=""2023-09-20"", time_max=""2023-09-20"", value_to_plot=""total_visits"", plot_type=""histogram"")']",Plot the distribution of {natural_language_metric} on {natural_language_date},Can you make a histogram of {natural_language_metric} on {natural_language_date}?,['analytics'],analytics,True,False,uncovered,analytics
please plot the distribution of the total visits metric on November 14,"['analytics.create_plot.func(time_min=""2023-11-14"", time_max=""2023-11-14"", value_to_plot=""total_visits"", plot_type=""bar"")']",plots/2023-11-14_2023-11-14_total_visits_bar.png,,improved,"['analytics.create_plot.func(time_min=""2023-11-14"", time_max=""2023-11-14"", value_to_plot=""total_visits"", plot_type=""histogram"")']",Plot the distribution of {natural_language_metric} on {natural_language_date},please plot the distribution of the {natural_language_metric} metric on {natural_language_date},['analytics'],analytics,False,True,uncovered,analytics
Please plot for me the distribution of engaged users and total visits between November 5 and November 21,"['analytics.create_plot.func(time_min=""2023-11-05"", time_max=""2023-11-21"", value_to_plot=""total_visits"", plot_type=""bar"")', 'analytics.create_plot.func(time_min=""2023-11-05"", time_max=""2023-11-21"", value_to_plot=""engaged_users_count"", plot_type=""bar"")', 'analytics.create_plot.func(time_min=""2023-11-05"", time_max=""2023-11-21"", value_to_plot=""total_visits"", plot_type=""bar"")', 'analytics.create_plot.func(time_min=""2023-11-05"", time_max=""2023-11-21"", value_to_plot=""user_engaged"", plot_type=""bar"")']","{'total_visits_plot': 'plots/2023-11-05_2023-11-21_total_visits_bar.png', 'engaged_users_plot': 'plots/2023-11-05_2023-11-21_user_engaged_bar.png'}",,improved,"['analytics.create_plot.func(time_min=""2023-11-05"", time_max=""2023-11-21"", value_to_plot=""user_engaged"", plot_type=""histogram"")', 'analytics.create_plot.func(time_min=""2023-11-05"", time_max=""2023-11-21"", value_to_plot=""total_visits"", plot_type=""histogram"")']",Can you plot the distribution of both {natural_language_metric} and {natural_language_metric_2} between {natural_language_date} and {natural_language_date_max}??,Please plot for me the distribution of {natural_language_metric} and {natural_language_metric_2} between {natural_language_date} and {natural_language_date_max},['analytics'],analytics,False,True,uncovered,analytics
Please plot for me the distribution of engaged users and average session duration between October 14 and November 6,"['analytics.create_plot.func(time_min=""2023-10-14"", time_max=""2023-11-06"", value_to_plot=""engaged_users_count"", plot_type=""bar"")', 'analytics.create_plot.func(time_min=""2023-10-14"", time_max=""2023-11-06"", value_to_plot=""get_average_session_duration"", plot_type=""line"")', 'analytics.create_plot.func(time_min=""2023-10-14"", time_max=""2023-11-06"", value_to_plot=""user_engaged"", plot_type=""bar"")', 'analytics.create_plot.func(time_min=""2023-10-14"", time_max=""2023-11-06"", value_to_plot=""session_duration_seconds"", plot_type=""line"")']","{'engaged_users_plot': 'plots/2023-10-14_2023-11-06_user_engaged_bar.png', 'average_session_duration_plot': 'plots/2023-10-14_2023-11-06_session_duration_seconds_line.png'}",,improved,"['analytics.create_plot.func(time_min=""2023-10-14"", time_max=""2023-11-06"", value_to_plot=""user_engaged"", plot_type=""histogram"")', 'analytics.create_plot.func(time_min=""2023-10-14"", time_max=""2023-11-06"", value_to_plot=""session_duration_seconds"", plot_type=""histogram"")']",Can you plot the distribution of both {natural_language_metric} and {natural_language_metric_2} between {natural_language_date} and {natural_language_date_max}??,Please plot for me the distribution of {natural_language_metric} and {natural_language_metric_2} between {natural_language_date} and {natural_language_date_max},['analytics'],analytics,False,True,uncovered,analytics
Please plot for me the distribution of total visits and average session duration between November 24 and November 28,"['analytics.create_plot.func(time_min=""2023-11-24"", time_max=""2023-11-28"", value_to_plot=""total_visits"", plot_type=""bar"")', 'analytics.create_plot.func(time_min=""2023-11-24"", time_max=""2023-11-28"", value_to_plot=""average_session_duration_seconds"", plot_type=""line"")', 'analytics.create_plot.func(time_min=""2023-11-24"", time_max=""2023-11-28"", value_to_plot=""average_session_duration_seconds"", plot_type=""line"")', 'analytics.create_plot.func(time_min=""2023-11-24"", time_max=""2023-11-28"", value_to_plot=""total_visits"", plot_type=""bar"")']",plots/2023-11-24_2023-11-28_total_visits_bar.png,,improved,"['analytics.create_plot.func(time_min=""2023-11-24"", time_max=""2023-11-28"", value_to_plot=""total_visits"", plot_type=""histogram"")', 'analytics.create_plot.func(time_min=""2023-11-24"", time_max=""2023-11-28"", value_to_plot=""session_duration_seconds"", plot_type=""histogram"")']",Can you plot the distribution of both {natural_language_metric} and {natural_language_metric_2} between {natural_language_date} and {natural_language_date_max}??,Please plot for me the distribution of {natural_language_metric} and {natural_language_metric_2} between {natural_language_date} and {natural_language_date_max},['analytics'],analytics,False,True,uncovered,analytics
"was total visits more than 3 at any time since October 28? If so, please plot it as a line chart","['analytics.total_visits_count.func(time_min=""2023-10-28"", time_max=""2023-11-30"")', 'analytics.create_plot.func(time_min=""2023-10-28"", time_max=""2023-11-30"", value_to_plot=""total_visits"", plot_type=""line"")']","The total visits were more than 3 on some days since October 28, 2023. A line chart has been created to visualize the data. Here is the chart: ![](plots/2023-10-28_2023-11-30_total_visits_line.png)",,improved,"['analytics.create_plot.func(time_min=""2023-10-28"", time_max=""2023-11-29"", value_to_plot=""total_visits"", plot_type=""line"")']","If {natural_language_metric} was {more_or_less} than {threshold} at any time since {natural_language_date}, make a line plot of it since then","was {natural_language_metric} {more_or_less} than {threshold} at any time since {natural_language_date}? If so, please plot it as a line chart",['analytics'],analytics,False,True,uncovered,analytics
"was average session duration more than 19 at any time since November 5? If so, please plot it as a line chart","['analytics.get_average_session_duration.func(time_min=""2023-11-05"", time_max=""2023-11-30"")', 'analytics.create_plot.func(time_min=""2023-11-05"", time_max=""2023-11-30"", value_to_plot=""average_session_duration_seconds"", plot_type=""line"")', 'analytics.create_plot.func(time_min=""2023-11-05"", time_max=""2023-11-30"", value_to_plot=""session_duration_seconds"", plot_type=""line"")']",plots/2023-11-05_2023-11-30_session_duration_seconds_line.png,,improved,"['analytics.create_plot.func(time_min=""2023-11-05"", time_max=""2023-11-29"", value_to_plot=""session_duration_seconds"", plot_type=""line"")']","If {natural_language_metric} was {more_or_less} than {threshold} at any time since {natural_language_date}, make a line plot of it since then","was {natural_language_metric} {more_or_less} than {threshold} at any time since {natural_language_date}? If so, please plot it as a line chart",['analytics'],analytics,False,True,uncovered,analytics
