query,prediction,full_response,error,tool_set,ground_truth,base_template,chosen_template,domains,source_domain,correct,unwanted_side_effects,coverage,domain
"I haven't spoken to Quinn Brown in a while. Can you check if it's been over 14 days? If so, book a 30-minute meeting with whoever is assigned to them called 'Update on Quinn Brown' at the first time I'm free tomorrow","['customer_relationship_manager.search_customers.func(customer_name=""Quinn Brown"", customer_email="""", product_interest="""", status="""")']",No meeting scheduled as it has not been over 14 days since last contact with Quinn Brown.,,improved,[],If we haven't spoke to {current_customer_name} in the past fortnight book a 30-minute meeting with whoever is assigned to them called 'Update on {current_customer_name}' at the first time I'm free tomorrow,"I haven't spoken to {current_customer_name} in a while. Can you check if it's been over 14 days? If so, book a 30-minute meeting with whoever is assigned to them called 'Update on {current_customer_name}' at the first time I'm free tomorrow","['crm', 'calendar']",multi_domain,True,False,uncovered,multi_domain
 Add Alex Davis as a new lead in the crm and assign them to the person with the fewest overdue tasks,"['project_management.search_tasks.func(due_date=""2023-11-29"")', 'customer_relationship_manager.add_customer.func(customer_name=""Alex Davis"", assigned_to_email=""luis.ortiz@atlas.com"", status=""Lead"", customer_email="""", customer_phone="""", last_contact_date="""", product_interest="""", follow_up_by="""")']",Alex Davis has been added as a new lead with ID 00000200 and assigned to Luis Ortiz.,,improved,"['customer_relationship_manager.add_customer.func(customer_name=""Alex Davis"", assigned_to_email=""anaya.patel@atlas.com"", status=""Lead"")']", Add {new_customer_name} as a new lead in the crm and assign them to the person with the fewest overdue tasks, Add {new_customer_name} as a new lead in the crm and assign them to the person with the fewest overdue tasks,"['crm', 'project_management']",multi_domain,False,True,uncovered,multi_domain
 Add Parker Martin as a new lead in the crm and assign them to the person with the fewest overdue tasks,"['project_management.search_tasks.func(due_date=""2023-11-29"")', 'customer_relationship_manager.add_customer.func(customer_name=""Parker Martin"", assigned_to_email=""luis.ortiz@atlas.com"", status=""Lead"", customer_email="""", customer_phone="""", last_contact_date="""", product_interest="""", follow_up_by="""")']",Parker Martin has been successfully added as a new lead with ID 00000200 and assigned to Luis Ortiz.,,improved,"['customer_relationship_manager.add_customer.func(customer_name=""Parker Martin"", assigned_to_email=""anaya.patel@atlas.com"", status=""Lead"")']", Add {new_customer_name} as a new lead in the crm and assign them to the person with the fewest overdue tasks, Add {new_customer_name} as a new lead in the crm and assign them to the person with the fewest overdue tasks,"['crm', 'project_management']",multi_domain,False,True,uncovered,multi_domain
Can you find the email from November 3 about 'Task Update on Fix bug in content delivery module' and schedule a 1 hour meeting called 'Task Update on Fix bug in content delivery module' at 11 with the sender for December 20?,"['email.search_emails.func(query=""Task Update on Fix bug in content delivery module"", date_min=""2023-11-03"", date_max=""2023-11-03"")', 'calendar.create_event.func(event_name=""Task Update on Fix bug in content delivery module"", participant_email=""leila.azizi@atlas.com"", event_start=""2023-12-20 11:00:00"", duration=""60"")']","The meeting 'Task Update on Fix bug in content delivery module' has been successfully scheduled with Leila Azizi for December 20, 2023, at 11:00 AM.",,improved,"['calendar.create_event.func(event_name=""Task Update on Fix bug in content delivery module"", participant_email=""leila.azizi@atlas.com"", event_start=""2023-12-20 11:00:00"", duration=""60"")']",Find the email from {natural_language_email_date} about {subject} and schedule a {natural_language_duration} meeting called '{subject}' at {natural_language_time} with the sender for {natural_language_event_date}.,Can you find the email from {natural_language_email_date} about '{subject}' and schedule a {natural_language_duration} meeting called '{subject}' at {natural_language_time} with the sender for {natural_language_event_date}?,"['email', 'calendar']",multi_domain,True,False,uncovered,multi_domain
Can you find the email from October 25 about 'Update on Project Initiation Meeting' and schedule a 1 hour meeting called 'Update on Project Initiation Meeting' at 12 with the sender for December 7?,"['email.search_emails.func(query=""Update on Project Initiation Meeting"", date_min=""2023-10-25"", date_max=""2023-10-25"")', 'calendar.create_event.func(event_name=""Update on Project Initiation Meeting"", participant_email=""jinsoo.kim@atlas.com"", event_start=""2023-12-07 12:00:00"", duration=""60"")']",The meeting 'Update on Project Initiation Meeting' has been scheduled for December 7 at 12:00 PM with Jinsoo Kim (jinsoo.kim@atlas.com). Event ID: 00000300.,,improved,"['calendar.create_event.func(event_name=""Update on Project Initiation Meeting"", participant_email=""jinsoo.kim@atlas.com"", event_start=""2023-12-07 12:00:00"", duration=""60"")']",Find the email from {natural_language_email_date} about {subject} and schedule a {natural_language_duration} meeting called '{subject}' at {natural_language_time} with the sender for {natural_language_event_date}.,Can you find the email from {natural_language_email_date} about '{subject}' and schedule a {natural_language_duration} meeting called '{subject}' at {natural_language_time} with the sender for {natural_language_event_date}?,"['email', 'calendar']",multi_domain,True,False,uncovered,multi_domain
Can you send an email to attendees of the first event on December 12? Title it with the event name and tell them 'Remember to attend this event.',"['calendar.search_events.func(time_min=""2023-12-12 00:00:00"", time_max=""2023-12-12 23:59:59"")', 'email.send_email.func(recipient=""aisha.chen@atlas.com"", subject=""casual catch-up"", body=""Remember to attend this event."")']",Email sent successfully to the attendee of the event 'casual catch-up'.,,improved,"['email.send_email.func(recipient=""aisha.chen@atlas.com"", subject=""casual catch-up"", body=""Remember to attend this event."")']",Send an email to attendees of the first event on {natural_language_event_date}. Title it with the event name and tell them 'Remember to attend this event.',Can you send an email to attendees of the first event on {natural_language_event_date}? Title it with the event name and tell them 'Remember to attend this event.',"['email', 'calendar']",multi_domain,True,False,uncovered,multi_domain
"If nadia hasn't sent me any emails in the past 2 days, schedule a 30 minute meeting with them for Wednesday at 2:30 called 'Catch up with nadia'","['email.search_emails.func(query=""nadia"", date_min=""2023-11-28"", date_max=""2023-11-30"")']",No meeting scheduled with Nadia as she has sent an email in the past 2 days.,,improved,[],"If {sender_name} hasn't sent me any emails in the past {days} days, schedule a 30 minute meeting with them for {day_of_week} at {natural_language_time} called 'Catch up with {sender_name}'","If {sender_name} hasn't sent me any emails in the past {days} days, schedule a 30 minute meeting with them for {day_of_week} at {natural_language_time} called 'Catch up with {sender_name}'","['email', 'calendar']",multi_domain,True,False,uncovered,multi_domain
"if fatima hasn't sent me any emails in the past 3 days, schedule a half hour meeting with them for Monday at 9:30 and call it 'Catch up with fatima'","['email.search_emails.func(query=""fatima"", date_min=""2023-11-27"", date_max=""2023-11-30"")']",No meeting scheduled as Fatima has sent emails in the past 3 days.,,improved,[],"If {sender_name} hasn't sent me any emails in the past {days} days, schedule a 30 minute meeting with them for {day_of_week} at {natural_language_time} called 'Catch up with {sender_name}'","if {sender_name} hasn't sent me any emails in the past {days} days, schedule a half hour meeting with them for {day_of_week} at {natural_language_time} and call it 'Catch up with {sender_name}'","['email', 'calendar']",multi_domain,True,False,uncovered,multi_domain
"can't remember the last time I met with kofi. Can you check if it's been over 2 days? If so, send them an email titled 'Catch up soon?' saying 'We haven't caught up in a while - can you send some availability over next week?'","['calendar.search_events.func(query=""Kofi"", time_min=""2023-11-01 00:00:00"", time_max=""2023-11-30 23:59:59"")']",No email sent as the last meeting with Kofi was today.,,improved,"['email.send_email.func(recipient=""kofi.mensah@atlas.com"", subject=""Catch up soon?"", body=""We haven\'t caught up in a while - can you send some availability over next week?"")']","If I haven't met with {name} in the past {days} days, send them an email titled 'Catch up soon?' saying 'We haven't caught up in a while - can you send some availability over next week?'","can't remember the last time I met with {name}. Can you check if it's been over {days} days? If so, send them an email titled 'Catch up soon?' saying 'We haven't caught up in a while - can you send some availability over next week?'","['email', 'calendar']",multi_domain,False,False,uncovered,multi_domain
I haven't met with luis in a while. if it's been longer than 2 days can you send them an email titled 'Catch up soon?' saying 'We haven't caught up in a while - can you send some availability over next week?',"['customer_relationship_manager.search_customers.func(customer_name=""Luis"", customer_email="""", product_interest="""", status="""")', 'customer_relationship_manager.search_customers.func(customer_name=""Luis"", customer_email="""", product_interest="""", status="""")', 'customer_relationship_manager.search_customers.func(customer_name=""Luis"", customer_email="""", product_interest="""", status="""", assigned_to_email="""", last_contact_date_min="""", last_contact_date_max="""", follow_up_by_min="""", follow_up_by_max="""")', 'company_directory.find_email_address.func(name=""Luis"")', 'customer_relationship_manager.search_customers.func(customer_name="""", customer_email=""luis.ortiz@atlas.com"", product_interest="""", status="""")', 'email.send_email.func(recipient=""luis.ortiz@atlas.com"", subject=""Catch up soon?"", body=""We haven\'t caught up in a while - can you send some availability over next week?"")']",Email sent successfully to Luis.,,improved,"['email.send_email.func(recipient=""luis.ortiz@atlas.com"", subject=""Catch up soon?"", body=""We haven\'t caught up in a while - can you send some availability over next week?"")']","If I haven't met with {name} in the past {days} days, send them an email titled 'Catch up soon?' saying 'We haven't caught up in a while - can you send some availability over next week?'",I haven't met with {name} in a while. if it's been longer than {days} days can you send them an email titled 'Catch up soon?' saying 'We haven't caught up in a while - can you send some availability over next week?',"['email', 'calendar']",multi_domain,True,False,uncovered,multi_domain
