query,prediction,full_response,error,tool_set,ground_truth,base_template,chosen_template,domains,source_domain,correct,unwanted_side_effects,coverage,domain
nadia just sent me an email that I need to delete. Can you get rid of of the most recent email they sent me?,"['email.search_emails.func(query=""nadia"", date_min=""2023-11-01"", date_max=""2023-11-30"")', 'email.delete_email.func(email_id=""00000479"")']",The most recent email from Nadia has been deleted successfully.,,improved,"['email.delete_email.func(email_id=""00000479"")']",Delete my last email from {name},{name} just sent me an email that I need to delete. Can you get rid of of the most recent email they sent me?,['email'],email,True,False,uncovered,email
Delete my last email from jinsoo,"['email.search_emails.func(query=""jinsoo"", date_min=""2023-11-01"", date_max=""2023-11-30"")', 'email.delete_email.func(email_id=""00000204"")']",The last email from Jinsoo has been successfully deleted.,,improved,"['email.delete_email.func(email_id=""00000204"")']",Delete my last email from {name},Delete my last email from {name},['email'],email,True,False,uncovered,email
I need to get rid of all my emails from raj from the last 3 days. Can you do delete them?,"['email.search_emails.func(query=""raj"", date_min=""2023-11-27"", date_max=""2023-11-30"")', 'email.delete_email.func(email_id=""00000436"")', 'email.delete_email.func(email_id=""00000245"")', 'email.delete_email.func(email_id=""00000421"")', 'email.delete_email.func(email_id=""00000140"")', 'email.delete_email.func(email_id=""00000199"")']",All emails from Raj from the last 3 days have been successfully deleted.,,improved,"['email.delete_email.func(email_id=""00000402"")', 'email.delete_email.func(email_id=""00000199"")', 'email.delete_email.func(email_id=""00000140"")', 'email.delete_email.func(email_id=""00000421"")', 'email.delete_email.func(email_id=""00000245"")', 'email.delete_email.func(email_id=""00000436"")']",Delete all my emails from {name} from the last {days} days,I need to get rid of all my emails from {name} from the last {days} days. Can you do delete them?,['email'],email,False,True,uncovered,email
"please send an email to jinsoo saying 'Hi jinsoo,\n\nStarting on 'Create wireframe for homepage' today. Any preliminary thoughts or resources you recommend before I dive in?\n\nBest,\n\nSam' and title it 'Task Update on Design logo for website'","['company_directory.find_email_address.func(name=""jinsoo"")', 'email.send_email.func(recipient=""jinsoo.kim@atlas.com"", subject=""Task Update on Design logo for website"", body=""Hi jinsoo,\\n\\nStarting on \'Create wireframe for homepage\' today. Any preliminary thoughts or resources you recommend before I dive in?\\n\\nBest,\\n\\nSam"")']",Email sent successfully to Jinsoo.,,improved,"['email.send_email.func(recipient=""jinsoo.kim@atlas.com"", subject=""Task Update on Design logo for website"", body=""Hi jinsoo,\\n\\nStarting on \'Create wireframe for homepage\' today. Any preliminary thoughts or resources you recommend before I dive in?\\n\\nBest,\\n\\nSam"")']",Send an email to {name} saying '{body}' and title it '{subject}',please send an email to {name} saying '{body}' and title it '{subject}',['email'],email,True,False,uncovered,email
"please send an email to aisha saying 'Hi aisha,\n\nI have some ideas for the Machine Learning Chat that I'd like to run by you. When are you free?\n\nBest,\n\nSam' and title it 'Update on Innovation and Creativity Hackathon'","['company_directory.find_email_address.func(name=""Aisha"")', 'email.send_email.func(recipient=""aisha.chen@atlas.com"", subject=""Update on Innovation and Creativity Hackathon"", body=""Hi Aisha,\\n\\nI have some ideas for the Machine Learning Chat that I\'d like to run by you. When are you free?\\n\\nBest,\\n\\nSam"")']",Email sent successfully to Aisha.,,improved,"['email.send_email.func(recipient=""aisha.chen@atlas.com"", subject=""Update on Innovation and Creativity Hackathon"", body=""Hi aisha,\\n\\nI have some ideas for the Machine Learning Chat that I\'d like to run by you. When are you free?\\n\\nBest,\\n\\nSam"")']",Send an email to {name} saying '{body}' and title it '{subject}',please send an email to {name} saying '{body}' and title it '{subject}',['email'],email,True,False,uncovered,email
Reply to anaya's last email about 'Update on Innovation and Creativity Hackathon' with 'Thanks for the update - I will get back to you tomorrow.',"['email.search_emails.func(query=""Update on Innovation and Creativity Hackathon"", date_min=""2023-11-01"", date_max=""2023-11-30"")', 'email.reply_email.func(email_id=""00000258"", body=""Thanks for the update - I will get back to you tomorrow."")']",Replied to Anaya's email successfully.,,improved,"['email.reply_email.func(email_id=""00000258"", body=""Thanks for the update - I will get back to you tomorrow."")']",Reply to {name}'s last email about '{subject}' with 'Thanks for the update - I will get back to you tomorrow.',Reply to {name}'s last email about '{subject}' with 'Thanks for the update - I will get back to you tomorrow.',['email'],email,True,False,uncovered,email
Reply to yuki's last email about 'Task Update on Add authentication for email notification' with 'Thanks for the update - I will get back to you tomorrow.',"['email.search_emails.func(query=""Task Update on Add authentication for email notification"")', 'email.reply_email.func(email_id=""00000286"", body=""Thanks for the update - I will get back to you tomorrow."")']",Reply to Yuki's email was sent successfully.,,improved,"['email.reply_email.func(email_id=""00000286"", body=""Thanks for the update - I will get back to you tomorrow."")']",Reply to {name}'s last email about '{subject}' with 'Thanks for the update - I will get back to you tomorrow.',Reply to {name}'s last email about '{subject}' with 'Thanks for the update - I will get back to you tomorrow.',['email'],email,True,False,uncovered,email
Forward all the emails from anaya last week about 'Update on status briefing' to amir,"['company_directory.find_email_address.func(name=""Anaya"")', 'email.search_emails.func(query=""Update on status briefing"", date_min=""2023-11-20"", date_max=""2023-11-26"")', 'email.forward_email.func(email_id=""00000281"", recipient=""amir@example.com"")']",The email from Anaya has been successfully forwarded to Amir.,,improved,"['email.forward_email.func(email_id=""00000281"", recipient=""amir.ali@atlas.com"")']",Forward all the emails from {name} last week about '{subject}' to {recipient_name},Forward all the emails from {name} last week about '{subject}' to {recipient_name},['email'],email,False,True,uncovered,email
santiago needs the latest email about 'Update on Client Appreciation Gala'. Can you forward it?,"['email.search_emails.func(query=""Update on Client Appreciation Gala"", date_min=""2023-11-01"", date_max=""2023-11-30"")', 'company_directory.find_email_address.func(name=""Santiago"")', 'email.forward_email.func(email_id=""00000206"", recipient=""santiago.martinez@atlas.com"")']",The email has been successfully forwarded to Santiago.,,improved,"['email.forward_email.func(email_id=""00000206"", recipient=""santiago.martinez@atlas.com"")']",Forward the latest email about '{subject}' to {recipient_name},{recipient_name} needs the latest email about '{subject}'. Can you forward it?,['email'],email,True,False,uncovered,email
Forward the latest email about 'Update on team coordination meeting' to chenwei,"['email.search_emails.func(query=""Update on team coordination meeting"", date_min=""2023-11-01"", date_max=""2023-11-30"")', 'company_directory.find_email_address.func(name=""Chen Wei"")', 'company_directory.find_email_address.func(name=""Chen"")', 'email.forward_email.func(email_id=""00000134"", recipient=""chenwei.zhang@atlas.com"")']",Email forwarded successfully to Chen Wei.,,improved,"['email.forward_email.func(email_id=""00000134"", recipient=""chenwei.zhang@atlas.com"")']",Forward the latest email about '{subject}' to {recipient_name},Forward the latest email about '{subject}' to {recipient_name},['email'],email,True,False,uncovered,email
