query,prediction,full_response,error,tool_set,ground_truth,base_template,chosen_template,domains,source_domain,correct,unwanted_side_effects,coverage,domain
can you cancel my first meeting on December 8,"['calendar.search_events.func(time_min=""2023-12-08 09:00:00"", time_max=""2023-12-08 18:00:00"")', 'calendar.delete_event.func(event_id=""00000236"")']",The first meeting on December 8 has been successfully canceled.,,improved,"['calendar.delete_event.func(event_id=""00000236"")']",Cancel my first meeting on {natural_language_date},can you cancel my first meeting on {natural_language_date},['calendar'],calendar,True,False,uncovered,calendar
Cancel my first meeting on December 7,"['calendar.search_events.func(time_min=""2023-12-07 09:00:00"", time_max=""2023-12-07 18:00:00"")', 'calendar.delete_event.func(event_id=""00000019"")']",The first meeting on December 7 has been successfully canceled.,,improved,"['calendar.delete_event.func(event_id=""00000019"")']",Cancel my first meeting on {natural_language_date},Cancel my first meeting on {natural_language_date},['calendar'],calendar,True,False,uncovered,calendar
Change the name of the last event on December 8 to feedback discussion,"['calendar.search_events.func(time_min=""2023-12-08 00:00:00"", time_max=""2023-12-08 23:59:59"")', 'calendar.update_event.func(event_id=""00000185"", field=""event_name"", new_value=""feedback discussion"")', 'calendar.get_event_information_by_id.func(event_id=""00000185"", field=""event_name"")']",The name of the last event on December 8 has been changed to 'feedback discussion'.,,improved,"['calendar.update_event.func(event_id=""00000185"", field=""event_name"", new_value=""feedback discussion"")']",Change the name of the last event on {natural_language_date} to {event_name},Change the name of the last event on {natural_language_date} to {event_name},['calendar'],calendar,True,False,uncovered,calendar
please move my first meeting with nadia on December 11 by 1.5 hours,"['company_directory.find_email_address.func(name=""Nadia"")', 'calendar.search_events.func(query=""nadia.moreau@atlas.com"", time_min=""2023-12-11 09:00:00"", time_max=""2023-12-11 18:00:00"")', 'calendar.update_event.func(event_id=""00000161"", field=""event_start"", new_value=""2023-12-11 15:00:00"")']",The meeting with Nadia on December 11 has been moved to 2023-12-11 15:00:00.,,improved,"['calendar.update_event.func(event_id=""00000161"", field=""event_start"", new_value=""2023-12-11 15:00:00"")']",Push back my first meeting with {name} on {natural_language_date} by {duration}s,please move my first meeting with {name} on {natural_language_date} by {duration}s,['calendar'],calendar,True,False,uncovered,calendar
Can you cancel the next annual summary meeting,"['calendar.search_events.func(query=""annual summary"", time_min=""2023-11-30 09:00:00"")', 'calendar.delete_event.func(event_id=""00000096"")']",The next annual summary meeting has been successfully canceled.,,improved,"['calendar.delete_event.func(event_id=""00000096"")']",Cancel the next {event_name} meeting,Can you cancel the next {event_name} meeting,['calendar'],calendar,True,False,uncovered,calendar
Delete the next Annual Budget Planning Session meeting,"['calendar.search_events.func(query=""Annual Budget Planning Session"", time_min=""2026-07-23 09:00:00"", time_max=""2026-07-23 18:00:00"")']",,"Error in generating model output:
litellm.RateLimitError: RateLimitError: OpenrouterException - {""error"":{""message"":""Provider returned error"",""code"":429,""metadata"":{""raw"":""qwen/qwen-2.5-72b-instruct is temporarily rate-limited upstream. Please retry shortly, or add your own key to accumulate your rate limits: https://openrouter.ai/settings/integrations"",""provider_name"":""DeepInfra"",""is_byok"":false,""provider_error_code"":""engine_overloaded""}},""user_id"":""user_3GX8gjMiWOK3f6cv7Jv0BHwi1yj""}",improved,"['calendar.delete_event.func(event_id=""00000200"")']",Cancel the next {event_name} meeting,Delete the next {event_name} meeting,['calendar'],calendar,False,False,uncovered,calendar
Rename the next daily stand-up meeting to Diversity & Inclusion Workshop,[],,"Error in generating model output:
litellm.RateLimitError: RateLimitError: OpenrouterException - {""error"":{""message"":""Provider returned error"",""code"":429,""metadata"":{""raw"":""qwen/qwen-2.5-72b-instruct is temporarily rate-limited upstream. Please retry shortly, or add your own key to accumulate your rate limits: https://openrouter.ai/settings/integrations"",""provider_name"":""DeepInfra"",""is_byok"":false,""provider_error_code"":""engine_overloaded""}},""user_id"":""user_3GX8gjMiWOK3f6cv7Jv0BHwi1yj""}",improved,"['calendar.update_event.func(event_id=""00000086"", field=""event_name"", new_value=""Diversity & Inclusion Workshop"")']",Rename the next {event_name} meeting to {new_event_name},Rename the next {event_name} meeting to {new_event_name},['calendar'],calendar,False,False,uncovered,calendar
sofia is off sick. Can you cancel my next meeting with them?,[],,"Error in generating model output:
litellm.RateLimitError: RateLimitError: OpenrouterException - {""error"":{""message"":""Provider returned error"",""code"":429,""metadata"":{""raw"":""qwen/qwen-2.5-72b-instruct is temporarily rate-limited upstream. Please retry shortly, or add your own key to accumulate your rate limits: https://openrouter.ai/settings/integrations"",""provider_name"":""DeepInfra"",""is_byok"":false,""provider_error_code"":""engine_overloaded""}},""user_id"":""user_3GX8gjMiWOK3f6cv7Jv0BHwi1yj""}",improved,"['calendar.delete_event.func(event_id=""00000027"")']",Cancel my next meeting with {name},{name} is off sick. Can you cancel my next meeting with them?,['calendar'],calendar,False,False,uncovered,calendar
Cancel my next meeting with aisha,"['calendar.search_events.func(query=""aisha"", time_min=""2026-07-23 12:11:18"")', 'calendar.search_events.func(query=""aisha"", time_min=""2026-07-23 12:11:30"")', 'calendar.search_events.func(query=""aisha"", time_min=""2026-07-23 12:11:37"")', 'calendar.search_events.func(query=""aisha"", time_min=""2026-07-23 12:11:45"")', 'calendar.search_events.func(query=""aisha"", time_min=""2026-07-23 12:11:53"")']",No upcoming meetings with Aisha found.,,improved,"['calendar.delete_event.func(event_id=""00000225"")']",Cancel my next meeting with {name},Cancel my next meeting with {name},['calendar'],calendar,False,False,uncovered,calendar
"If I haven't met with santiago in the last 7 days, schedule a 30-minute meeting called 'catch-up' for my first free slot from tomorrow","['company_directory.find_email_address.func(name=""santiago"")', 'calendar.search_events.func(query=""santiago.martinez@atlas.com"", time_min=""2026-07-16 12:12:05"", time_max=""2026-07-23 12:12:05"")', 'calendar.create_event.func(event_name=""catch-up"", participant_email=""santiago.martinez@atlas.com"", event_start=""2026-07-24 09:00:00"", duration=""30"")']",A 30-minute meeting called 'catch-up' has been scheduled with Santiago for the first free slot from tomorrow at 9 AM.,,improved,"['calendar.create_event.func(event_name=""catch-up"", participant_email=""santiago.martinez@atlas.com"", event_start=""2023-12-01 13:00:00"", duration=""30"")']","If I haven't met with {name} in the last {duration} days, schedule a 30-minute meeting called 'catch-up' for my first free slot from tomorrow","If I haven't met with {name} in the last {duration} days, schedule a 30-minute meeting called 'catch-up' for my first free slot from tomorrow",['calendar'],calendar,False,True,uncovered,calendar
