query,prediction,full_response,error,tool_set,ground_truth,base_template,chosen_template,domains,source_domain,correct,unwanted_side_effects,coverage,domain
Create a bar chart of total visits since September 2,"['analytics.total_visits_count.func(time_min=""2023-09-02"", time_max=""2023-11-30"")', 'analytics.create_plot.func(time_min=""2023-09-02"", time_max=""2023-11-30"", value_to_plot=""total_visits"", plot_type=""bar"")']",The bar chart for total visits has been created and saved as 'total_visits_bar.png'.,,improved,"['analytics.create_plot.func(time_min=""2023-09-02"", time_max=""2023-11-29"", value_to_plot=""total_visits"", plot_type=""bar"")']",Can you make a {plot_type} chart of {natural_language_metric} since {natural_language_date}?,Create a {plot_type} chart of {natural_language_metric} since {natural_language_date},['analytics'],analytics,False,True,uncovered,analytics
Can you make a bar chart of total visits since September 9?,"['analytics.total_visits_count.func(time_min=""2023-09-09"", time_max=""2023-11-30"")', 'analytics.create_plot.func(time_min=""2023-09-09"", time_max=""2023-11-30"", value_to_plot=""total_visits"", plot_type=""bar"")']",plots/2023-09-09_2023-11-30_total_visits_bar.png,,improved,"['analytics.create_plot.func(time_min=""2023-09-09"", time_max=""2023-11-29"", value_to_plot=""total_visits"", plot_type=""bar"")']",Can you make a {plot_type} chart of {natural_language_metric} since {natural_language_date}?,Can you make a {plot_type} chart of {natural_language_metric} since {natural_language_date}?,['analytics'],analytics,False,True,uncovered,analytics
please plot the distribution of the total visits metric on October 17,"['analytics.total_visits_count.func(time_min=""2023-10-17"", time_max=""2023-10-17"")', 'analytics.create_plot.func(time_min=""2023-10-17"", time_max=""2023-10-17"", value_to_plot=""total_visits"", plot_type=""bar"")']",plots/2023-10-17_2023-10-17_total_visits_bar.png,,improved,"['analytics.create_plot.func(time_min=""2023-10-17"", time_max=""2023-10-17"", value_to_plot=""total_visits"", plot_type=""histogram"")']",Plot the distribution of {natural_language_metric} on {natural_language_date},please plot the distribution of the {natural_language_metric} metric on {natural_language_date},['analytics'],analytics,False,True,uncovered,analytics
Please plot for me the distribution of engaged users and total visits between November 5 and November 21,"['analytics.engaged_users_count.func(time_min=""2023-11-05"", time_max=""2023-11-21"")', 'analytics.total_visits_count.func(time_min=""2023-11-05"", time_max=""2023-11-21"")']","Date	Engaged Users	Total Visits
----------------------------------------
2023-11-05	8	10
2023-11-06	4	10
2023-11-07	6	13
2023-11-08	7	11
2023-11-09	8	14
2023-11-10	8	11
2023-11-11	4	10
2023-11-12	7	12
2023-11-13	1	8
2023-11-14	9	13
2023-11-15	7	11
2023-11-16	5	7
2023-11-17	3	7
2023-11-18	2	6
2023-11-19	7	10
2023-11-20	10	13
2023-11-21	5	11
",,improved,"['analytics.create_plot.func(time_min=""2023-11-05"", time_max=""2023-11-21"", value_to_plot=""user_engaged"", plot_type=""histogram"")', 'analytics.create_plot.func(time_min=""2023-11-05"", time_max=""2023-11-21"", value_to_plot=""total_visits"", plot_type=""histogram"")']",Can you plot the distribution of both {natural_language_metric} and {natural_language_metric_2} between {natural_language_date} and {natural_language_date_max}??,Please plot for me the distribution of {natural_language_metric} and {natural_language_metric_2} between {natural_language_date} and {natural_language_date_max},['analytics'],analytics,False,False,uncovered,analytics
I need a histogram of average session duration and engaged users between November 3 and November 19,"['analytics.get_average_session_duration.func(time_min=""2023-11-03"", time_max=""2023-11-19"")', 'analytics.engaged_users_count.func(time_min=""2023-11-03"", time_max=""2023-11-19"")', 'analytics.create_plot.func(time_min=""2023-11-03"", time_max=""2023-11-19"", value_to_plot=""average_session_duration"", plot_type=""histogram"")', 'analytics.create_plot.func(time_min=""2023-11-03"", time_max=""2023-11-19"", value_to_plot=""engaged_users"", plot_type=""histogram"")', 'analytics.create_plot.func(time_min=""2023-11-03"", time_max=""2023-11-19"", value_to_plot=""session_duration_seconds"", plot_type=""histogram"")', 'analytics.create_plot.func(time_min=""2023-11-03"", time_max=""2023-11-19"", value_to_plot=""user_engaged"", plot_type=""histogram"")', 'analytics.create_plot.func(time_min=""2023-11-03"", time_max=""2023-11-19"", value_to_plot=""session_duration_seconds"", plot_type=""histogram"")']","{'engaged_users_histogram': 'plots/2023-11-03_2023-11-19_user_engaged_histogram.png', 'average_session_duration_histogram': 'plots/2023-11-03_2023-11-19_session_duration_seconds_histogram.png'}",,improved,"['analytics.create_plot.func(time_min=""2023-11-03"", time_max=""2023-11-19"", value_to_plot=""session_duration_seconds"", plot_type=""histogram"")', 'analytics.create_plot.func(time_min=""2023-11-03"", time_max=""2023-11-19"", value_to_plot=""user_engaged"", plot_type=""histogram"")']",Can you plot the distribution of both {natural_language_metric} and {natural_language_metric_2} between {natural_language_date} and {natural_language_date_max}??,I need a histogram of {natural_language_metric} and {natural_language_metric_2} between {natural_language_date} and {natural_language_date_max},['analytics'],analytics,False,True,uncovered,analytics
"was total visits more than 3 at any time since October 28? If so, please plot it as a line chart","['analytics.total_visits_count.func(time_min=""2023-10-28"", time_max=""2023-11-30"")', 'analytics.create_plot.func(time_min=""2023-10-28"", time_max=""2023-11-30"", value_to_plot=""total_visits"", plot_type=""line"")']",The line chart for total visits from October 28 to November 30 has been created and saved as '2023-10-28_2023-11-30_total_visits_line.png'.,,improved,"['analytics.create_plot.func(time_min=""2023-10-28"", time_max=""2023-11-29"", value_to_plot=""total_visits"", plot_type=""line"")']","If {natural_language_metric} was {more_or_less} than {threshold} at any time since {natural_language_date}, make a line plot of it since then","was {natural_language_metric} {more_or_less} than {threshold} at any time since {natural_language_date}? If so, please plot it as a line chart",['analytics'],analytics,False,True,uncovered,analytics
Can you make a line chart of engaged users since October 6 if it was more than 1 since at any time October 6?,"['analytics.engaged_users_count.func(time_min=""2023-10-06"", time_max=""2023-11-30"")', 'analytics.create_plot.func(time_min=""2023-10-06"", time_max=""2023-11-30"", value_to_plot=""user_engaged"", plot_type=""line"")']",plots/2023-10-06_2023-11-30_user_engaged_line.png,,improved,"['analytics.create_plot.func(time_min=""2023-10-06"", time_max=""2023-11-29"", value_to_plot=""user_engaged"", plot_type=""line"")']","If {natural_language_metric} was {more_or_less} than {threshold} at any time since {natural_language_date}, make a line plot of it since then",Can you make a line chart of {natural_language_metric} since {natural_language_date} if it was {more_or_less} than {threshold} since at any time {natural_language_date}?,['analytics'],analytics,False,True,uncovered,analytics
I need bar charts of average session duration and total visits since 2023-11-03,"['analytics.get_average_session_duration.func(time_min=""2023-11-03"")', 'analytics.total_visits_count.func(time_min=""2023-11-03"")', 'analytics.create_plot.func(time_min=""2023-11-03"", time_max=""2023-11-29"", value_to_plot=""average_session_duration"", plot_type=""bar"")', 'analytics.create_plot.func(time_min=""2023-11-03"", time_max=""2023-11-29"", value_to_plot=""total_visits"", plot_type=""bar"")', 'analytics.create_plot.func(time_min=""2023-11-03"", time_max=""2023-11-29"", value_to_plot=""average_session_duration"", plot_type=""bar"")', 'analytics.create_plot.func(time_min=""2023-11-03"", time_max=""2023-11-29"", value_to_plot=""session_duration_seconds"", plot_type=""bar"")']","{'total_visits_chart': 'plots/2023-11-03_2023-11-29_total_visits_bar.png', 'average_session_duration_chart': 'plots/2023-11-03_2023-11-29_session_duration_seconds_bar.png'}",,improved,"['analytics.create_plot.func(time_min=""2023-11-03"", time_max=""2023-11-29"", value_to_plot=""session_duration_seconds"", plot_type=""bar"")', 'analytics.create_plot.func(time_min=""2023-11-03"", time_max=""2023-11-29"", value_to_plot=""total_visits"", plot_type=""bar"")']",Make bar charts showing {natural_language_metric} and {natural_language_metric_2} since {date_min},I need bar charts of {natural_language_metric} and {natural_language_metric_2} since {date_min},['analytics'],analytics,False,True,uncovered,analytics
"Was total visits more than 21 at any time in the last 1 weeks? If so, please plot it as a line chart","['analytics.total_visits_count.func(time_min=""2023-11-23"", time_max=""2023-11-30"")']",Total visits did not exceed 21 at any time in the last week.,,improved,[],"If {natural_language_metric} was {more_or_less} than {threshold} any time in the last {past_n_weeks} weeks, make a line plot of it since then","Was {natural_language_metric} {more_or_less} than {threshold} at any time in the last {past_n_weeks} weeks? If so, please plot it as a line chart",['analytics'],analytics,True,False,uncovered,analytics
"Was engaged users more than 11 at any time in the last 3 weeks? If so, please plot it as a line chart","['analytics.engaged_users_count.func(time_min=""2023-11-09"", time_max=""2023-11-30"")']",Engaged users were not more than 11 at any time in the last 3 weeks.,,improved,[],"If {natural_language_metric} was {more_or_less} than {threshold} any time in the last {past_n_weeks} weeks, make a line plot of it since then","Was {natural_language_metric} {more_or_less} than {threshold} at any time in the last {past_n_weeks} weeks? If so, please plot it as a line chart",['analytics'],analytics,True,False,uncovered,analytics
