query,prediction,full_response,error,tool_set,ground_truth,base_template,chosen_template,domains,source_domain,correct,unwanted_side_effects,coverage,domain
"I haven't spoken to Quinn Thomas in a while. Can you check if it's been over 14 days? If so, book a 30-minute meeting with whoever is assigned to them called 'Update on Quinn Thomas' at the first time I'm free tomorrow","['customer_relationship_manager.search_customers.func(customer_name=""Quinn Thomas"")', 'calendar.search_events.func(time_min=""2026-07-24 09:00:00"", time_max=""2026-07-24 18:00:00"")', 'calendar.search_events.func(time_min=""2026-07-24 09:00:00"", time_max=""2026-07-24 18:00:00"")', 'calendar.search_events.func(time_min=""2026-07-24 09:00:00"", time_max=""2026-07-24 18:00:00"")', 'calendar.create_event.func(event_name=""Update on Quinn Thomas"", participant_email=""akira.sato@atlas.com"", event_start=""2026-07-24 09:00:00"", duration=""30"")']",Meeting created with ID: 00000300,,improved,"['calendar.create_event.func(event_name=""Update on Quinn Thomas"", participant_email=""akira.sato@atlas.com"", event_start=""2023-12-01 13:00:00"", duration=""30"")']",If we haven't spoke to {current_customer_name} in the past fortnight book a 30-minute meeting with whoever is assigned to them called 'Update on {current_customer_name}' at the first time I'm free tomorrow,"I haven't spoken to {current_customer_name} in a while. Can you check if it's been over 14 days? If so, book a 30-minute meeting with whoever is assigned to them called 'Update on {current_customer_name}' at the first time I'm free tomorrow","['crm', 'calendar']",multi_domain,False,True,uncovered,multi_domain
If we haven't spoke to Jordan Jones in the past fortnight book a 30-minute meeting with whoever is assigned to them called 'Update on Jordan Jones' at the first time I'm free tomorrow,"['customer_relationship_manager.search_customers.func(customer_name=""Jordan Jones"")', 'calendar.search_events.func(time_min=""2026-07-24 09:00:00"", time_max=""2026-07-24 18:00:00"")']",No meeting is needed as we have spoken to Jordan Jones within the past fortnight.,,improved,[],If we haven't spoke to {current_customer_name} in the past fortnight book a 30-minute meeting with whoever is assigned to them called 'Update on {current_customer_name}' at the first time I'm free tomorrow,If we haven't spoke to {current_customer_name} in the past fortnight book a 30-minute meeting with whoever is assigned to them called 'Update on {current_customer_name}' at the first time I'm free tomorrow,"['crm', 'calendar']",multi_domain,True,False,uncovered,multi_domain
 Add Jessie Martinez as a new lead in the crm and assign them to the person with the fewest overdue tasks,"['project_management.search_tasks.func(list_name=""Backlog,In Progress,In Review"", due_date=""2023-11-30"")', 'company_directory.find_email_address.func()', 'company_directory.find_email_address.func()', 'company_directory.find_email_address.func(name=""John"")', 'customer_relationship_manager.add_customer.func(customer_name=""Jessie Martinez"", assigned_to_email=""nia.johnson@atlas.com"", status=""Lead"")']",Jessie Martinez has been added as a new lead and assigned to Nia Johnson. The new customer ID is 00000200.,,improved,"['customer_relationship_manager.add_customer.func(customer_name=""Jessie Martinez"", assigned_to_email=""anaya.patel@atlas.com"", status=""Lead"")']", Add {new_customer_name} as a new lead in the crm and assign them to the person with the fewest overdue tasks, Add {new_customer_name} as a new lead in the crm and assign them to the person with the fewest overdue tasks,"['crm', 'project_management']",multi_domain,False,True,uncovered,multi_domain
 Add Jaden Anderson as a new lead in the crm and assign them to the person with the fewest overdue tasks,"['project_management.search_tasks.func(list_name=""Backlog"", due_date=""2023-11-30"")', 'customer_relationship_manager.add_customer.func(customer_name=""Jaden Anderson"", assigned_to_email=""jinsoo.kim@atlas.com"", status=""Lead"")']",Jaden Anderson has been added as a new lead and assigned to Jinsoo Kim with customer ID 00000200.,,improved,"['customer_relationship_manager.add_customer.func(customer_name=""Jaden Anderson"", assigned_to_email=""anaya.patel@atlas.com"", status=""Lead"")']", Add {new_customer_name} as a new lead in the crm and assign them to the person with the fewest overdue tasks, Add {new_customer_name} as a new lead in the crm and assign them to the person with the fewest overdue tasks,"['crm', 'project_management']",multi_domain,False,True,uncovered,multi_domain
I need to schedule a 1.5 hour meeting called 'Update on Creative Thinking Workshop' at 11:30 for December 12. It's with the sender of the email from November 27 about 'Update on Creative Thinking Workshop'. Can you do that?,"['email.search_emails.func(query=""Update on Creative Thinking Workshop"", date_min=""2023-11-27"", date_max=""2023-11-27"")', 'calendar.create_event.func(event_name=""Update on Creative Thinking Workshop"", participant_email=""akira.sato@atlas.com"", event_start=""2023-12-12 11:30:00"", duration=""90"")']",The meeting 'Update on Creative Thinking Workshop' has been scheduled for December 12 at 11:30 AM with Akira Sato.,,improved,"['calendar.create_event.func(event_name=""Update on Creative Thinking Workshop"", participant_email=""akira.sato@atlas.com"", event_start=""2023-12-12 11:30:00"", duration=""90"")']",Find the email from {natural_language_email_date} about {subject} and schedule a {natural_language_duration} meeting called '{subject}' at {natural_language_time} with the sender for {natural_language_event_date}.,I need to schedule a {natural_language_duration} meeting called '{subject}' at {natural_language_time} for {natural_language_event_date}. It's with the sender of the email from {natural_language_email_date} about '{subject}'. Can you do that?,"['email', 'calendar']",multi_domain,True,False,uncovered,multi_domain
Can you send an email to attendees of the first event on November 30? Title it with the event name and tell them 'Remember to attend this event.',"['calendar.search_events.func(time_min=""2023-11-30 00:00:00"", time_max=""2023-11-30 23:59:59"")', 'email.send_email.func(recipient=""fatima.khan@atlas.com"", subject=""Annual Budget Planning Session"", body=""Remember to attend this event."")']",Email sent successfully to the participant of the first event on November 30.,,improved,"['email.send_email.func(recipient=""fatima.khan@atlas.com"", subject=""Annual Budget Planning Session"", body=""Remember to attend this event."")']",Send an email to attendees of the first event on {natural_language_event_date}. Title it with the event name and tell them 'Remember to attend this event.',Can you send an email to attendees of the first event on {natural_language_event_date}? Title it with the event name and tell them 'Remember to attend this event.',"['email', 'calendar']",multi_domain,True,False,uncovered,multi_domain
Can you send an email to attendees of the first event on December 12? Title it with the event name and tell them 'Remember to attend this event.',"['calendar.search_events.func(time_min=""2023-12-12 00:00:00"", time_max=""2023-12-12 23:59:59"")', 'email.send_email.func(recipient=""aisha.chen@atlas.com"", subject=""casual catch-up"", body=""Remember to attend this event."")']",An email has been sent to aisha.chen@atlas.com for the event 'casual catch-up'.,,improved,"['email.send_email.func(recipient=""aisha.chen@atlas.com"", subject=""casual catch-up"", body=""Remember to attend this event."")']",Send an email to attendees of the first event on {natural_language_event_date}. Title it with the event name and tell them 'Remember to attend this event.',Can you send an email to attendees of the first event on {natural_language_event_date}? Title it with the event name and tell them 'Remember to attend this event.',"['email', 'calendar']",multi_domain,True,False,uncovered,multi_domain
"if yuki hasn't sent me any emails in the past 4 days, schedule a half hour meeting with them for Friday at 12 and call it 'Catch up with yuki'","['email.search_emails.func(query=""yuki"", date_min=""2026-07-19"", date_max=""2026-07-23"")', 'calendar.create_event.func(event_name=""Catch up with yuki"", participant_email=""yuki@example.com"", event_start=""2023-12-01 12:00:00"", duration=""30"")']",Meeting scheduled successfully with ID 00000300.,,improved,[],"If {sender_name} hasn't sent me any emails in the past {days} days, schedule a 30 minute meeting with them for {day_of_week} at {natural_language_time} called 'Catch up with {sender_name}'","if {sender_name} hasn't sent me any emails in the past {days} days, schedule a half hour meeting with them for {day_of_week} at {natural_language_time} and call it 'Catch up with {sender_name}'","['email', 'calendar']",multi_domain,False,True,uncovered,multi_domain
"I can't remember the last time I heard from yuki. Can you check if they've sent me any emails in the past 4 days? If not, schedule a 30 minute meeting with them for Monday at 3 called 'Catch up with yuki'","['company_directory.find_email_address.func(name=""yuki"")', 'email.search_emails.func(query=""yuki.tanaka@atlas.com"", date_min=""2023-11-26"", date_max=""2023-11-30"")']",Yuki has sent an email in the past 4 days. No need to schedule a meeting.,,improved,[],"If {sender_name} hasn't sent me any emails in the past {days} days, schedule a 30 minute meeting with them for {day_of_week} at {natural_language_time} called 'Catch up with {sender_name}'","I can't remember the last time I heard from {sender_name}. Can you check if they've sent me any emails in the past {days} days? If not, schedule a 30 minute meeting with them for {day_of_week} at {natural_language_time} called 'Catch up with {sender_name}'","['email', 'calendar']",multi_domain,True,False,uncovered,multi_domain
I haven't met with fatima in a while. if it's been longer than 10 days can you send them an email titled 'Catch up soon?' saying 'We haven't caught up in a while - can you send some availability over next week?',"['company_directory.find_email_address.func(name=""Fatima"")', 'customer_relationship_manager.search_customers.func(customer_email=""fatima.khan@atlas.com"", last_contact_date_max=""2023-11-20"")', 'email.send_email.func(recipient=""fatima.khan@atlas.com"", subject=""Catch up soon?"", body=""We haven\'t caught up in a while - can you send some availability over next week?"")']",Email sent to Fatima.,,improved,"['email.send_email.func(recipient=""fatima.khan@atlas.com"", subject=""Catch up soon?"", body=""We haven\'t caught up in a while - can you send some availability over next week?"")']","If I haven't met with {name} in the past {days} days, send them an email titled 'Catch up soon?' saying 'We haven't caught up in a while - can you send some availability over next week?'",I haven't met with {name} in a while. if it's been longer than {days} days can you send them an email titled 'Catch up soon?' saying 'We haven't caught up in a while - can you send some availability over next week?',"['email', 'calendar']",multi_domain,True,False,uncovered,multi_domain
I haven't met with yuki in a while. if it's been longer than 10 days can you send them an email titled 'Catch up soon?' saying 'We haven't caught up in a while - can you send some availability over next week?',"['company_directory.find_email_address.func(name=""yuki"")', 'email.search_emails.func(query=""yuki"", date_min=""2023-11-20"", date_max=""2023-11-30"")']",No need to send an email as the last contact was on 2023-11-26.,,improved,[],"If I haven't met with {name} in the past {days} days, send them an email titled 'Catch up soon?' saying 'We haven't caught up in a while - can you send some availability over next week?'",I haven't met with {name} in a while. if it's been longer than {days} days can you send them an email titled 'Catch up soon?' saying 'We haven't caught up in a while - can you send some availability over next week?',"['email', 'calendar']",multi_domain,True,False,uncovered,multi_domain
"Did I already schedule a meeting with carlos in the next 2 days? If not, send them an email titled 'Catch up soon?' saying 'We have not caught up in a while - can you send some availability over next week?'","['calendar.search_events.func(query=""carlos"", time_min=""2023-11-30 09:00:00"", time_max=""2023-12-02 18:00:00"")', 'company_directory.find_email_address.func(name=""carlos"")', 'email.send_email.func(recipient=""carlos.rodriguez@atlas.com"", subject=""Catch up soon?"", body=""We have not caught up in a while - can you send some availability over next week?"")']",An email titled 'Catch up soon?' has been sent to Carlos.,,improved,"['email.send_email.func(recipient=""carlos.rodriguez@atlas.com"", subject=""Catch up soon?"", body=""We have not caught up in a while - can you send some availability over next week?"")']","If I don't have any meetings scheduled with {name} in the next {days} days, send them an email titled 'Catch up soon?' saying 'We have not caught up in a while - can you send some availability over next week?'","Did I already schedule a meeting with {name} in the next {days} days? If not, send them an email titled 'Catch up soon?' saying 'We have not caught up in a while - can you send some availability over next week?'","['email', 'calendar']",multi_domain,True,False,uncovered,multi_domain
"I need to check if I have any meetings scheduled with amir in the next 2 days. If not, send them an email titled 'Catch up soon?' saying 'We have not caught up in a while - can you send some availability over next week?'","['calendar.search_events.func(query=""amir"", time_min=""2023-11-30 09:00:00"", time_max=""2023-12-02 18:00:00"")']",There is already a meeting scheduled with Amir in the next 2 days.,,improved,[],"If I don't have any meetings scheduled with {name} in the next {days} days, send them an email titled 'Catch up soon?' saying 'We have not caught up in a while - can you send some availability over next week?'","I need to check if I have any meetings scheduled with {name} in the next {days} days. If not, send them an email titled 'Catch up soon?' saying 'We have not caught up in a while - can you send some availability over next week?'","['email', 'calendar']",multi_domain,True,False,uncovered,multi_domain
"If chenwei has any overdue tasks, send them an email titled 'Overdue tasks' saying 'You have a few overdue tasks - can you update me on them?'. Otherwise email them with 'Nice work keeping on top of your tasks this sprint!' titled 'Good work this sprint'","['company_directory.find_email_address.func(name=""chenwei"")', 'project_management.search_tasks.func(assigned_to_email=""chenwei.zhang@atlas.com"", due_date=""2023-11-29"")', 'email.send_email.func(recipient=""chenwei.zhang@atlas.com"", subject=""Overdue tasks"", body=""You have a few overdue tasks - can you update me on them?"")']",Email sent to chenwei about overdue tasks.,,improved,"['email.send_email.func(recipient=""chenwei.zhang@atlas.com"", subject=""Overdue tasks"", body=""You have a few overdue tasks - can you update me on them?"")']","If {name} has any overdue tasks, send them an email titled 'Overdue tasks' saying 'You have a few overdue tasks - can you update me on them?'. Otherwise email them with 'Nice work keeping on top of your tasks this sprint!' titled 'Good work this sprint'","If {name} has any overdue tasks, send them an email titled 'Overdue tasks' saying 'You have a few overdue tasks - can you update me on them?'. Otherwise email them with 'Nice work keeping on top of your tasks this sprint!' titled 'Good work this sprint'","['email', 'project_management']",multi_domain,True,False,uncovered,multi_domain
"can you check if anaya has any overdue tasks? If so, send them an email titled 'Overdue tasks' saying 'You have a few overdue tasks - can you update me on them?'. Otherwise email them with 'Nice work keeping on top of your tasks this sprint!' titled 'Good work this sprint'","['company_directory.find_email_address.func(name=""Anaya"")', 'project_management.search_tasks.func(assigned_to_email=""anaya.patel@atlas.com"", due_date=""2023-11-29"")', 'email.send_email.func(recipient=""anaya.patel@atlas.com"", subject=""Good work this sprint"", body=""Nice work keeping on top of your tasks this sprint!"")']","Anaya has no overdue tasks, and an email congratulating her on her good work has been sent.",,improved,"['email.send_email.func(recipient=""anaya.patel@atlas.com"", subject=""Overdue tasks"", body=""You have a few overdue tasks - can you update me on them?"")']","If {name} has any overdue tasks, send them an email titled 'Overdue tasks' saying 'You have a few overdue tasks - can you update me on them?'. Otherwise email them with 'Nice work keeping on top of your tasks this sprint!' titled 'Good work this sprint'","can you check if {name} has any overdue tasks? If so, send them an email titled 'Overdue tasks' saying 'You have a few overdue tasks - can you update me on them?'. Otherwise email them with 'Nice work keeping on top of your tasks this sprint!' titled 'Good work this sprint'","['email', 'project_management']",multi_domain,False,True,uncovered,multi_domain
Book a half-hour meeting with jinsoo called 'Catch up on overdue tasks' at the earliest time I'm free tomorrowif they have any overdue tasks,"['company_directory.find_email_address.func(name=""jinsoo"")', 'project_management.search_tasks.func(assigned_to_email=""jinsoo.kim@atlas.com"", list_name=""Backlog,In Progress,In Review"", due_date=""2023-11-30"")']","Jinsoo has no overdue tasks, no meeting booked.",,improved,"['calendar.create_event.func(event_name=""Catch up on overdue tasks"", participant_email=""jinsoo.kim@atlas.com"", event_start=""2023-12-01 13:00:00"", duration=""30"")']",Book a half-hour meeting with {name} called 'Catch up on overdue tasks' at the earliest time I'm free tomorrowif they have any overdue tasks,Book a half-hour meeting with {name} called 'Catch up on overdue tasks' at the earliest time I'm free tomorrowif they have any overdue tasks,"['calendar', 'project_management']",multi_domain,False,False,uncovered,multi_domain
"can you check if chenwei has any overdue tasks? If so, book a 30 minute meeting with them called 'Catch up on overdue tasks' at the earliest time I'm free tomorrow","['company_directory.find_email_address.func(name=""Chenwei"")', 'project_management.search_tasks.func(assigned_to_email=""chenwei.zhang@atlas.com"", due_date=""2023-11-30"")', 'calendar.search_events.func(time_min=""2023-12-01 09:00:00"", time_max=""2023-12-01 18:00:00"")', 'calendar.create_event.func(event_name=""Catch up on overdue tasks"", participant_email=""chenwei.zhang@atlas.com"", event_start=""2023-12-01 10:00:00"", duration=""30"")', 'calendar.get_event_information_by_id.func(event_id=""00000300"", field=""event_name"")', 'calendar.get_event_information_by_id.func(event_id=""00000300"", field=""event_start"")', 'calendar.get_event_information_by_id.func(event_id=""00000300"", field=""duration"")']",Meeting 'Catch up on overdue tasks' scheduled for 2023-12-01 10:00:00 with a duration of 30 minutes.,,improved,"['calendar.create_event.func(event_name=""Catch up on overdue tasks"", participant_email=""chenwei.zhang@atlas.com"", event_start=""2023-12-01 13:00:00"", duration=""30"")']",Book a half-hour meeting with {name} called 'Catch up on overdue tasks' at the earliest time I'm free tomorrowif they have any overdue tasks,"can you check if {name} has any overdue tasks? If so, book a 30 minute meeting with them called 'Catch up on overdue tasks' at the earliest time I'm free tomorrow","['calendar', 'project_management']",multi_domain,False,True,uncovered,multi_domain
"can you check if engaged users was more than 5 at any time since November 1? If so, send an email to leila.azizi@atlas.com titled 'Update on engaged users' saying 'I noticed engaged users was more than 5 - can you update me?'","['analytics.engaged_users_count.func(time_min=""2023-11-01"", time_max=""2023-11-30"")', 'email.send_email.func(recipient=""leila.azizi@atlas.com"", subject=""Update on engaged users"", body=""I noticed engaged users was more than 5 - can you update me?"")']",An email has been sent to Leila Azizi informing her that engaged users were more than 5 on at least one day since November 1.,,improved,"['email.send_email.func(recipient=""leila.azizi@atlas.com"", subject=""Update on engaged users"", body=""I noticed engaged users was more than 5 - can you update me?"")']",If {natural_language_metric} was {more_or_less} than {threshold} at any time since {natural_language_date} send an email to {sender} titled 'Update on {natural_language_metric}' saying 'I noticed {natural_language_metric} was {more_or_less} than {threshold} - can you update me?',"can you check if {natural_language_metric} was {more_or_less} than {threshold} at any time since {natural_language_date}? If so, send an email to {sender} titled 'Update on {natural_language_metric}' saying 'I noticed {natural_language_metric} was {more_or_less} than {threshold} - can you update me?'","['analytics', 'email']",multi_domain,True,False,uncovered,multi_domain
"can you check if engaged users was more than 5 at any time since October 23? If so, send an email to nia.johnson@atlas.com titled 'Update on engaged users' saying 'I noticed engaged users was more than 5 - can you update me?'","['analytics.engaged_users_count.func(time_min=""2023-10-23"", time_max=""2023-11-30"")', 'email.send_email.func(recipient=""nia.johnson@atlas.com"", subject=""Update on engaged users"", body=""I noticed engaged users was more than 5 - can you update me?"")']",Email sent to nia.johnson@atlas.com,,improved,"['email.send_email.func(recipient=""nia.johnson@atlas.com"", subject=""Update on engaged users"", body=""I noticed engaged users was more than 5 - can you update me?"")']",If {natural_language_metric} was {more_or_less} than {threshold} at any time since {natural_language_date} send an email to {sender} titled 'Update on {natural_language_metric}' saying 'I noticed {natural_language_metric} was {more_or_less} than {threshold} - can you update me?',"can you check if {natural_language_metric} was {more_or_less} than {threshold} at any time since {natural_language_date}? If so, send an email to {sender} titled 'Update on {natural_language_metric}' saying 'I noticed {natural_language_metric} was {more_or_less} than {threshold} - can you update me?'","['analytics', 'email']",multi_domain,True,False,uncovered,multi_domain
"can you check if engaged users was less than 5 at any time since September 3? If so, schedule a 30 minute meeting called 'Discuss engaged users' with leila at the earliest time I'm free tomorrow",[],,"Error in generating model output:
litellm.APIError: APIError: OpenrouterException - [SSL: SSLV3_ALERT_BAD_RECORD_MAC] ssl/tls alert bad record mac (_ssl.c:2578)",improved,"['calendar.create_event.func(event_name=""Discuss engaged users"", participant_email=""leila.azizi@atlas.com"", event_start=""2023-12-01 13:00:00"", duration=""30"")']",If {natural_language_metric} was {more_or_less} than {threshold} at any time since {natural_language_date} schedule a half-hour meeting called 'Discuss {natural_language_metric}' with {sender_name} at the earliest time I'm free tomorrow,"can you check if {natural_language_metric} was {more_or_less} than {threshold} at any time since {natural_language_date}? If so, schedule a 30 minute meeting called 'Discuss {natural_language_metric}' with {sender_name} at the earliest time I'm free tomorrow","['analytics', 'calendar']",multi_domain,False,False,uncovered,multi_domain
"I think total visits might have been more than 3 at any time since November 19. Can you check and if so, schedule a half-hour meeting called 'Discuss total visits' with raj at the earliest time I'm free tomorrow","['analytics.total_visits_count.func(time_min=""2023-11-19"")', 'calendar.search_events.func(time_min=""2023-12-01 09:00:00"", time_max=""2023-12-01 18:00:00"")', 'company_directory.find_email_address.func(name=""Raj"")', 'analytics.total_visits_count.func(time_min=""2023-11-19"")', 'calendar.search_events.func(time_min=""2023-12-01 09:00:00"", time_max=""2023-12-01 18:00:00"")', 'company_directory.find_email_address.func(name=""Raj"")', 'analytics.total_visits_count.func(time_min=""2023-11-19"")', 'calendar.search_events.func(time_min=""2023-12-01 09:00:00"", time_max=""2023-12-01 18:00:00"")', 'company_directory.find_email_address.func(name=""Raj"")', 'analytics.total_visits_count.func(time_min=""2023-11-19"")', 'calendar.search_events.func(time_min=""2023-12-01 09:00:00"", time_max=""2023-12-01 18:00:00"")', 'company_directory.find_email_address.func(name=""Raj"")', 'analytics.total_visits_count.func(time_min=""2023-11-19"")', 'calendar.search_events.func(time_min=""2023-12-01 09:00:00"", time_max=""2023-12-01 18:00:00"")', 'company_directory.find_email_address.func(name=""Raj"")', 'analytics.total_visits_count.func(time_min=""2023-11-19"")', 'calendar.search_events.func(time_min=""2023-12-01 09:00:00"", time_max=""2023-12-01 18:00:00"")', 'company_directory.find_email_address.func(name=""Raj"")', 'calendar.create_event.func(event_name=""Discuss total visits"", participant_email=""raj.patel@atlas.com"", event_start=""2023-12-01 2023-12-01 14:30:00"", duration=""30"")']",Meeting scheduled at 2023-12-01 2023-12-01 14:30:00 with Raj. Meeting ID: 00000300,,improved,"['calendar.create_event.func(event_name=""Discuss total visits"", participant_email=""raj.patel@atlas.com"", event_start=""2023-12-01 13:00:00"", duration=""30"")']",If {natural_language_metric} was {more_or_less} than {threshold} at any time since {natural_language_date} schedule a half-hour meeting called 'Discuss {natural_language_metric}' with {sender_name} at the earliest time I'm free tomorrow,"I think {natural_language_metric} might have been {more_or_less} than {threshold} at any time since {natural_language_date}. Can you check and if so, schedule a half-hour meeting called 'Discuss {natural_language_metric}' with {sender_name} at the earliest time I'm free tomorrow","['analytics', 'calendar']",multi_domain,False,True,uncovered,multi_domain
"can you check if total visits was less than 10 at any time since October 11? If so, make a backlog task called 'Improve total visits' for anaya on the front-end board with a deadline of next Friday","['analytics.total_visits_count.func(time_min=""2023-10-11"")', 'company_directory.find_email_address.func(name=""Anaya"")', 'project_management.create_task.func(task_name=""Improve total visits"", assigned_to_email=""anaya.patel@atlas.com"", list_name=""Backlog"", due_date=""2023-12-08"", board=""Front end"")']",A task to 'Improve total visits' has been created for Anaya on the front-end board with a deadline of next Friday.,,improved,"['project_management.create_task.func(task_name=""Improve total visits"", board=""Front end"", assigned_to_email=""anaya.patel@atlas.com"", due_date=""2023-12-08"", list_name=""Backlog"")']",If {natural_language_metric} was {more_or_less} than {threshold} at any time since {natural_language_date} make a backlog task called 'Improve {natural_language_metric}' for {name} on the front-end board with a deadline of next Friday,"can you check if {natural_language_metric} was {more_or_less} than {threshold} at any time since {natural_language_date}? If so, make a backlog task called 'Improve {natural_language_metric}' for {name} on the front-end board with a deadline of next Friday","['analytics', 'project_management']",multi_domain,True,False,uncovered,multi_domain
