query,prediction,full_response,error,tool_set,ground_truth,base_template,chosen_template,domains,source_domain,correct,unwanted_side_effects,coverage,domain
Cancel my first meeting on December 13,"['calendar.search_events.func(time_min=""2023-12-13 00:00:00"", time_max=""2023-12-13 23:59:59"")', 'calendar.delete_event.func(event_id=""00000256"")']",The meeting on December 13 has been successfully canceled.,,improved,"['calendar.delete_event.func(event_id=""00000256"")']",Cancel my first meeting on {natural_language_date},Cancel my first meeting on {natural_language_date},['calendar'],calendar,True,False,uncovered,calendar
Delete my first meeting on December 18,"['calendar.search_events.func(time_min=""2023-12-18 00:00:00"", time_max=""2023-12-18 23:59:59"")', 'calendar.delete_event.func(event_id=""00000047"")']",The first meeting on December 18 has been successfully deleted.,,improved,"['calendar.delete_event.func(event_id=""00000047"")']",Cancel my first meeting on {natural_language_date},Delete my first meeting on {natural_language_date},['calendar'],calendar,True,False,uncovered,calendar
Change the name of the last event on December 12 to Machine Learning Chat,"['calendar.search_events.func(time_min=""2023-12-12 00:00:00"", time_max=""2023-12-12 23:59:59"")', 'calendar.get_event_information_by_id.func(event_id=""00000208"", field=""event_name"")', 'calendar.update_event.func(event_id=""00000208"", field=""event_name"", new_value=""Machine Learning Chat"")']",The last event on December 12 has been successfully updated to 'Machine Learning Chat'.,,improved,"['calendar.update_event.func(event_id=""00000208"", field=""event_name"", new_value=""Machine Learning Chat"")']",Change the name of the last event on {natural_language_date} to {event_name},Change the name of the last event on {natural_language_date} to {event_name},['calendar'],calendar,True,False,uncovered,calendar
Change the name of the last event on December 15 to Product Launch Analysis,"['calendar.search_events.func(time_min=""2023-12-15 00:00:00"", time_max=""2023-12-15 23:59:59"")', 'calendar.update_event.func(event_id=""00000181"", field=""event_name"", new_value=""Product Launch Analysis"")']",The event name has been successfully updated to 'Product Launch Analysis'.,,improved,"['calendar.update_event.func(event_id=""00000181"", field=""event_name"", new_value=""Product Launch Analysis"")']",Change the name of the last event on {natural_language_date} to {event_name},Change the name of the last event on {natural_language_date} to {event_name},['calendar'],calendar,True,False,uncovered,calendar
please move my first meeting with dmitri on December 18 by 2 hours,"['calendar.search_events.func(query=""Dmitri"", time_min=""2023-12-18 00:00:00"", time_max=""2023-12-18 23:59:59"")', 'calendar.update_event.func(event_id=""00000047"", field=""event_start"", new_value=""2023-12-18 15:30:00"")']",The meeting with Dmitri has been successfully moved to December 18 at 15:30.,,improved,"['calendar.update_event.func(event_id=""00000047"", field=""event_start"", new_value=""2023-12-18 15:30:00"")']",Push back my first meeting with {name} on {natural_language_date} by {duration}s,please move my first meeting with {name} on {natural_language_date} by {duration}s,['calendar'],calendar,True,False,uncovered,calendar
Can you cancel the next annual summary meeting,"['calendar.search_events.func(query=""annual summary"", time_min=""2023-11-30 09:00:00"")', 'calendar.delete_event.func(event_id=""00000096"")']","The next annual summary meeting scheduled for December 19, 2023, has been successfully canceled.",,improved,"['calendar.delete_event.func(event_id=""00000096"")']",Cancel the next {event_name} meeting,Can you cancel the next {event_name} meeting,['calendar'],calendar,True,False,uncovered,calendar
Delete the next Annual Budget Planning Session meeting,"['calendar.search_events.func(query=""Annual Budget Planning Session"", time_min=""2023-11-30 00:00:00"")', 'calendar.delete_event.func(event_id=""00000200"")']",The next Annual Budget Planning Session meeting has been successfully deleted.,,improved,"['calendar.delete_event.func(event_id=""00000200"")']",Cancel the next {event_name} meeting,Delete the next {event_name} meeting,['calendar'],calendar,True,False,uncovered,calendar
Rename the next Project Initiation Meeting meeting to Product Launch Analysis,"['calendar.search_events.func(query=""Project Initiation Meeting"", time_min=""2023-11-30 00:00:00"", time_max=""2023-11-30 23:59:59"")']",The 'Project Initiation Meeting' does not exist.,,improved,"['calendar.update_event.func(event_id=""00000060"", field=""event_name"", new_value=""Product Launch Analysis"")']",Rename the next {event_name} meeting to {new_event_name},Rename the next {event_name} meeting to {new_event_name},['calendar'],calendar,False,False,uncovered,calendar
Change the name of the next Year-End Performance Assessment meeting to Machine Learning Chat,"['calendar.search_events.func(query=""Year-End Performance Assessment"", time_min=""2023-11-30 00:00:00"")', 'calendar.update_event.func(event_id=""00000091"", field=""event_name"", new_value=""Machine Learning Chat"")']",The event name has been successfully changed to 'Machine Learning Chat'.,,improved,"['calendar.update_event.func(event_id=""00000091"", field=""event_name"", new_value=""Machine Learning Chat"")']",Rename the next {event_name} meeting to {new_event_name},Change the name of the next {event_name} meeting to {new_event_name},['calendar'],calendar,True,False,uncovered,calendar
I need to cancel my next meeting with raj. Can you do that for me please?,"['calendar.search_events.func(query=""Raj"", time_min=""2023-11-30 00:00:00"")', 'calendar.delete_event.func(event_id=""00000093"")']",The meeting with Raj has been successfully canceled.,,improved,"['calendar.delete_event.func(event_id=""00000093"")']",Cancel my next meeting with {name},I need to cancel my next meeting with {name}. Can you do that for me please?,['calendar'],calendar,True,False,uncovered,calendar
"If I haven't met with aisha in the last 4 days, schedule a 30-minute meeting called 'catch-up' for my first free slot from tomorrow","['calendar.search_events.func(query=""Aisha"", time_min=""2023-11-26 00:00:00"", time_max=""2023-11-30 23:59:59"")']",Cannot schedule the 'catch-up' meeting as there is a meeting with Aisha today.,,improved,"['calendar.create_event.func(event_name=""catch-up"", participant_email=""aisha.chen@atlas.com"", event_start=""2023-12-01 13:00:00"", duration=""30"")']","If I haven't met with {name} in the last {duration} days, schedule a 30-minute meeting called 'catch-up' for my first free slot from tomorrow","If I haven't met with {name} in the last {duration} days, schedule a 30-minute meeting called 'catch-up' for my first free slot from tomorrow",['calendar'],calendar,False,False,uncovered,calendar
"If I haven't met with santiago in the last 7 days, schedule a 30-minute meeting called 'catch-up' for my first free slot from tomorrow","['calendar.search_events.func(query=""Santiago"", time_min=""2023-11-23"", time_max=""2023-11-30"")', 'calendar.search_events.func(time_min=""2023-12-01 00:00:00"", time_max=""2023-12-01 23:59:59"")', 'calendar.create_event.func(event_name=""catch-up"", participant_email=""santiago@example.com"", event_start=""2023-12-01 15:00:00"", duration=""30"")']","The meeting 'catch-up' has been scheduled with Santiago on December 1st, 2023, from 3:00 PM to 3:30 PM. Event ID: 00000300.",,improved,"['calendar.create_event.func(event_name=""catch-up"", participant_email=""santiago.martinez@atlas.com"", event_start=""2023-12-01 13:00:00"", duration=""30"")']","If I haven't met with {name} in the last {duration} days, schedule a 30-minute meeting called 'catch-up' for my first free slot from tomorrow","If I haven't met with {name} in the last {duration} days, schedule a 30-minute meeting called 'catch-up' for my first free slot from tomorrow",['calendar'],calendar,False,True,uncovered,calendar
something came up. Can you cancel my meetings on Tuesday before 9?,"['calendar.search_events.func(time_min=""2023-12-05 00:00:00"", time_max=""2023-12-05 23:59:59"")']","No meetings to cancel before 9 AM on Tuesday, December 5, 2023.",,improved,[],Cancel my meetings on {next_day} {before_or_after} {natural_language_time},something came up. Can you cancel my meetings on {next_day} {before_or_after} {natural_language_time}?,['calendar'],calendar,True,False,uncovered,calendar
Delete my meetings on Wednesday after 1:30,"['calendar.search_events.func(time_min=""2023-11-29 13:30:00"", time_max=""2023-11-29 23:59:59"")', 'calendar.delete_event.func(event_id=""00000090"")', 'calendar.delete_event.func(event_id=""00000112"")']",Meetings deleted successfully.,,improved,"['calendar.delete_event.func(event_id=""00000242"")']",Cancel my meetings on {next_day} {before_or_after} {natural_language_time},Delete my meetings on {next_day} {before_or_after} {natural_language_time},['calendar'],calendar,False,True,uncovered,calendar
Cancel all future meetings with yuki,"['calendar.search_events.func(query=""Yuki"", time_min=""2023-11-30 09:00:00"")', 'calendar.delete_event.func(event_id=""00000062"")', 'calendar.delete_event.func(event_id=""00000119"")']",All future meetings with Yuki have been successfully canceled.,,improved,"['calendar.delete_event.func(event_id=""00000062"")', 'calendar.delete_event.func(event_id=""00000119"")']",Cancel all future meetings with {name},Cancel all future meetings with {name},['calendar'],calendar,True,False,uncovered,calendar
Delete all the future Global Expansion Strategy Discussion meetings,"['calendar.search_events.func(query=""Global Expansion Strategy Discussion"", time_min=""2023-11-30 00:00:00"")']",No future Global Expansion Strategy Discussion meetings found to delete.,,improved,[],Cancel future {event_name} meetings,Delete all the future {event_name} meetings,['calendar'],calendar,True,False,uncovered,calendar
Cancel future status briefing meetings,"['calendar.search_events.func(query=""status briefing"", time_min=""2023-11-30 00:00:00"")']",No future status briefing meetings to cancel.,,improved,[],Cancel future {event_name} meetings,Cancel future {event_name} meetings,['calendar'],calendar,True,False,uncovered,calendar
I need to catch up with sofia. can you schedule a 1.5 hour event called quarterly tech roundup on December 5 at 11?,"['company_directory.find_email_address.func(name=""Sofia"")', 'calendar.create_event.func(event_name=""quarterly tech roundup"", participant_email=""sofia.santos@atlas.com"", event_start=""2023-12-05 11:00:00"", duration=""90"")']",The event 'quarterly tech roundup' has been scheduled with Sofia on December 5 at 11:00 AM. Event ID: 00000300.,,improved,"['calendar.create_event.func(event_name=""quarterly tech roundup"", participant_email=""sofia.santos@atlas.com"", event_start=""2023-12-05 11:00:00"", duration=""90"")']",Create a {duration} event called {event_name} on {natural_language_date} at {natural_language_time} with {name},I need to catch up with {name}. can you schedule a {duration} event called {event_name} on {natural_language_date} at {natural_language_time}?,['calendar'],calendar,True,False,uncovered,calendar
I need to catch up with leila. can you schedule a 1.5 hour event called Creative Thinking Workshop on December 1 at 1?,"['calendar.create_event.func(event_name=""Creative Thinking Workshop"", participant_email=""leila@example.com"", event_start=""2023-12-01 13:00:00"", duration=""90"")']",Event scheduled successfully with ID: 00000300,,improved,"['calendar.create_event.func(event_name=""Creative Thinking Workshop"", participant_email=""leila.azizi@atlas.com"", event_start=""2023-12-01 13:00:00"", duration=""90"")']",Create a {duration} event called {event_name} on {natural_language_date} at {natural_language_time} with {name},I need to catch up with {name}. can you schedule a {duration} event called {event_name} on {natural_language_date} at {natural_language_time}?,['calendar'],calendar,False,True,uncovered,calendar
