query,prediction,full_response,error,tool_set,ground_truth,base_template,chosen_template,domains,source_domain,correct,unwanted_side_effects,coverage,domain
Can you make a scatter chart of engaged users since September 7?,"['analytics.create_plot.func(time_min=""2023-09-07"", time_max=""2023-11-30"", value_to_plot=""user_engaged"", plot_type=""scatter"")']","The scatter plot of engaged users from September 7 to November 30, 2023 has been created and saved to the file: plots/2023-09-07_2023-11-30_user_engaged_scatter.png",,improved,"['analytics.create_plot.func(time_min=""2023-09-07"", time_max=""2023-11-29"", value_to_plot=""user_engaged"", plot_type=""scatter"")']",Can you make a {plot_type} chart of {natural_language_metric} since {natural_language_date}?,Can you make a {plot_type} chart of {natural_language_metric} since {natural_language_date}?,['analytics'],analytics,False,True,uncovered,analytics
Plot average session duration since September 26 as a bar chart,"['analytics.create_plot.func(time_min=""2023-09-26"", time_max=""2023-11-30"", value_to_plot=""session_duration_seconds"", plot_type=""bar"")']",plots/2023-09-26_2023-11-30_session_duration_seconds_bar.png,,improved,"['analytics.create_plot.func(time_min=""2023-09-26"", time_max=""2023-11-29"", value_to_plot=""session_duration_seconds"", plot_type=""bar"")']",Can you make a {plot_type} chart of {natural_language_metric} since {natural_language_date}?,Plot {natural_language_metric} since {natural_language_date} as a {plot_type} chart,['analytics'],analytics,False,True,uncovered,analytics
please plot the distribution of the total visits metric on October 17,"['analytics.create_plot.func(time_min=""2023-10-17"", time_max=""2023-10-17"", value_to_plot=""total_visits"", plot_type=""bar"")']",plots/2023-10-17_2023-10-17_total_visits_bar.png,,improved,"['analytics.create_plot.func(time_min=""2023-10-17"", time_max=""2023-10-17"", value_to_plot=""total_visits"", plot_type=""histogram"")']",Plot the distribution of {natural_language_metric} on {natural_language_date},please plot the distribution of the {natural_language_metric} metric on {natural_language_date},['analytics'],analytics,False,True,uncovered,analytics
Plot the distribution of total visits on October 28,"['analytics.create_plot.func(time_min=""2023-10-28"", time_max=""2023-10-28"", value_to_plot=""total_visits"", plot_type=""bar"")']",The distribution of total visits on October 28 is plotted and saved to the file: plots/2023-10-28_2023-10-28_total_visits_bar.png,,improved,"['analytics.create_plot.func(time_min=""2023-10-28"", time_max=""2023-10-28"", value_to_plot=""total_visits"", plot_type=""histogram"")']",Plot the distribution of {natural_language_metric} on {natural_language_date},Plot the distribution of {natural_language_metric} on {natural_language_date},['analytics'],analytics,False,True,uncovered,analytics
Please plot for me the distribution of total visits and average session duration between November 15 and November 24,"['analytics.create_plot.func(time_min=""2023-11-15"", time_max=""2023-11-24"", value_to_plot=""total_visits"", plot_type=""bar"")', 'analytics.create_plot.func(time_min=""2023-11-15"", time_max=""2023-11-24"", value_to_plot=""session_duration_seconds"", plot_type=""bar"")']","{'Total Visits Plot': 'plots/2023-11-15_2023-11-24_total_visits_bar.png', 'Average Session Duration Plot': 'plots/2023-11-15_2023-11-24_session_duration_seconds_bar.png'}",,improved,"['analytics.create_plot.func(time_min=""2023-11-15"", time_max=""2023-11-24"", value_to_plot=""total_visits"", plot_type=""histogram"")', 'analytics.create_plot.func(time_min=""2023-11-15"", time_max=""2023-11-24"", value_to_plot=""session_duration_seconds"", plot_type=""histogram"")']",Can you plot the distribution of both {natural_language_metric} and {natural_language_metric_2} between {natural_language_date} and {natural_language_date_max}??,Please plot for me the distribution of {natural_language_metric} and {natural_language_metric_2} between {natural_language_date} and {natural_language_date_max},['analytics'],analytics,False,True,uncovered,analytics
"was total visits less than 3 at any time since September 13? If so, please plot it as a line chart","['analytics.total_visits_count.func(time_min=""2023-09-13"")']",There were no days with less than 3 visits since September 13.,,improved,[],"If {natural_language_metric} was {more_or_less} than {threshold} at any time since {natural_language_date}, make a line plot of it since then","was {natural_language_metric} {more_or_less} than {threshold} at any time since {natural_language_date}? If so, please plot it as a line chart",['analytics'],analytics,True,False,uncovered,analytics
"was total visits more than 3 at any time since October 6? If so, please plot it as a line chart","['analytics.total_visits_count.func(time_min=""2023-10-06"")', 'analytics.create_plot.func(time_min=""2023-10-06"", time_max=""2023-11-30"", value_to_plot=""total_visits"", plot_type=""line"")']",The line chart showing the total visits since October 6 is available at: plots/2023-10-06_2023-11-30_total_visits_line.png,,improved,"['analytics.create_plot.func(time_min=""2023-10-06"", time_max=""2023-11-29"", value_to_plot=""total_visits"", plot_type=""line"")']","If {natural_language_metric} was {more_or_less} than {threshold} at any time since {natural_language_date}, make a line plot of it since then","was {natural_language_metric} {more_or_less} than {threshold} at any time since {natural_language_date}? If so, please plot it as a line chart",['analytics'],analytics,False,True,uncovered,analytics
can you make bar charts of average session duration and total visits since 2023-11-05?,"['analytics.create_plot.func(time_min=""2023-11-05"", time_max="""", value_to_plot=""session_duration_seconds"", plot_type=""bar"")', 'analytics.create_plot.func(time_min=""2023-11-05"", time_max="""", value_to_plot=""total_visits"", plot_type=""bar"")', 'analytics.create_plot.func(time_min=""2023-11-05"", time_max=""2023-11-30"", value_to_plot=""session_duration_seconds"", plot_type=""bar"")', 'analytics.create_plot.func(time_min=""2023-11-05"", time_max=""2023-11-30"", value_to_plot=""total_visits"", plot_type=""bar"")']","{'average_session_duration_chart': 'plots/2023-11-05_2023-11-30_session_duration_seconds_bar.png', 'total_visits_chart': 'plots/2023-11-05_2023-11-30_total_visits_bar.png'}",,improved,"['analytics.create_plot.func(time_min=""2023-11-05"", time_max=""2023-11-29"", value_to_plot=""session_duration_seconds"", plot_type=""bar"")', 'analytics.create_plot.func(time_min=""2023-11-05"", time_max=""2023-11-29"", value_to_plot=""total_visits"", plot_type=""bar"")']",Make bar charts showing {natural_language_metric} and {natural_language_metric_2} since {date_min},can you make bar charts of {natural_language_metric} and {natural_language_metric_2} since {date_min}?,['analytics'],analytics,False,True,uncovered,analytics
Make bar charts showing total visits and engaged users since 2023-11-17,"['analytics.create_plot.func(time_min=""2023-11-17"", time_max=""2023-11-30"", value_to_plot=""total_visits"", plot_type=""bar"")', 'analytics.create_plot.func(time_min=""2023-11-17"", time_max=""2023-11-30"", value_to_plot=""user_engaged"", plot_type=""bar"")']","['plots/2023-11-17_2023-11-30_total_visits_bar.png', 'plots/2023-11-17_2023-11-30_user_engaged_bar.png']",,improved,"['analytics.create_plot.func(time_min=""2023-11-17"", time_max=""2023-11-29"", value_to_plot=""total_visits"", plot_type=""bar"")', 'analytics.create_plot.func(time_min=""2023-11-17"", time_max=""2023-11-29"", value_to_plot=""user_engaged"", plot_type=""bar"")']",Make bar charts showing {natural_language_metric} and {natural_language_metric_2} since {date_min},Make bar charts showing {natural_language_metric} and {natural_language_metric_2} since {date_min},['analytics'],analytics,False,True,uncovered,analytics
Can you make a line chart of average session duration since the last 2 weeks if it was more than 2 at any time in the last 2 weeks?,"['analytics.get_average_session_duration.func(time_min=""2026-07-09"", time_max=""2026-07-23"")']",Average session duration was not more than 2 seconds at any time in the last 2 weeks.,,improved,"['analytics.create_plot.func(time_min=""2023-11-16"", time_max=""2023-11-29"", value_to_plot=""session_duration_seconds"", plot_type=""line"")']","If {natural_language_metric} was {more_or_less} than {threshold} any time in the last {past_n_weeks} weeks, make a line plot of it since then",Can you make a line chart of {natural_language_metric} since the last {past_n_weeks} weeks if it was {more_or_less} than {threshold} at any time in the last {past_n_weeks} weeks?,['analytics'],analytics,False,False,uncovered,analytics
"Was average session duration less than 2 at any time in the last 2 weeks? If so, please plot it as a line chart","['analytics.get_average_session_duration.func(time_min=""2026-07-09"", time_max=""2026-07-23"")', 'analytics.get_average_session_duration.func(time_min=""2026-07-09"", time_max=""2026-07-23"")']","There is no session data for the last 2 weeks, so the average session duration was not less than 2 at any point. No plot can be generated.",,improved,[],"If {natural_language_metric} was {more_or_less} than {threshold} any time in the last {past_n_weeks} weeks, make a line plot of it since then","Was {natural_language_metric} {more_or_less} than {threshold} at any time in the last {past_n_weeks} weeks? If so, please plot it as a line chart",['analytics'],analytics,True,False,uncovered,analytics
